"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"387","GO:0042175",0.00462436418929893,0.998547679559121,29,37,"nuclear outer membrane-endoplasmic reticulum membrane network","CC"
"320","GO:0031984",0.00592686079109664,0.997820100759845,34,45,"organelle subcompartment","CC"
"114","GO:0005789",0.00659060447755228,0.997860370101908,28,36,"endoplasmic reticulum membrane","CC"
"563","GO:0098827",0.00659060447755228,0.997860370101908,28,36,"endoplasmic reticulum subcompartment","CC"
"112","GO:0005783",0.00895056978894875,0.996000852228889,44,61,"endoplasmic reticulum","CC"
"503","GO:0071944",0.0146733556514897,0.990937858298912,106,161,"cell periphery","CC"
"385","GO:0036477",0.0156695215840144,0.99509457773069,22,28,"somatodendritic compartment","CC"
"195","GO:0016020",0.0302725075151885,0.978915602487273,174,281,"membrane","CC"
"146","GO:0005886",0.0323513466619625,0.97909599574853,98,151,"plasma membrane","CC"
"434","GO:0044297",0.0403966225690811,0.986892325407507,17,22,"cell body","CC"
"462","GO:0048471",0.0429283290494876,0.991410728589731,11,13,"perinuclear region of cytoplasm","CC"
"280","GO:0031090",0.0562120931194202,0.963383099670577,77,121,"organelle membrane","CC"
"403","GO:0043025",0.0608245023178178,0.98104446568178,14,18,"neuronal cell body","CC"
"436","GO:0044306",0.0670258473456623,1,5,5,"neuron projection terminus","CC"
"543","GO:0098552",0.0670463539440455,0.976602988955605,15,20,"side of membrane","CC"
"160","GO:0005938",0.0737172278450619,1,5,5,"cell cortex","CC"
"359","GO:0034702",0.0761948800540735,0.982750044470624,10,12,"monoatomic ion channel complex","CC"
"421","GO:0043235",0.0775070872240557,0.978353825750742,11,14,"receptor complex","CC"
"250","GO:0030659",0.0793773048775567,0.963865195847063,22,31,"cytoplasmic vesicle membrane","CC"
"182","GO:0012505",0.0815211196754645,0.943771114296161,88,140,"endomembrane system","CC"
"209","GO:0016607",0.0846090583994682,0.975837984057859,11,14,"nuclear speck","CC"
"244","GO:0030425",0.090025566240078,0.966562201379674,15,20,"dendrite","CC"
"528","GO:0097447",0.090025566240078,0.966562201379674,15,20,"dendritic tree","CC"
"129","GO:0005829",0.0900315236920938,0.9373954063412,87,139,"cytosol","CC"
"555","GO:0098793",0.104216972772984,0.954215931863884,19,26,"presynapse","CC"
"401","GO:0043005",0.10506730533828,0.94374670148974,29,42,"neuron projection","CC"
"547","GO:0098588",0.111167187017683,0.932146609081062,41,63,"bounding membrane of organelle","CC"
"644","GO:1990351",0.111807456822945,0.965624762557849,11,14,"transporter complex","CC"
"183","GO:0012506",0.120354472741037,0.939587638953805,22,32,"vesicle membrane","CC"
"561","GO:0098802",0.120859368851708,0.981037755007762,6,7,"plasma membrane signaling receptor complex","CC"
"429","GO:0043679",0.124186160445484,1,4,4,"axon terminus","CC"
"557","GO:0098796",0.124474938341757,0.933704301943585,25,37,"membrane protein complex","CC"
"226","GO:0030054",0.139601700023567,0.911090951773714,44,67,"cell junction","CC"
"617","GO:0150034",0.139892482599854,0.976743071608773,6,7,"distal axon","CC"
"88","GO:0005737",0.148692553745566,0.884462482194416,267,456,"cytoplasm","CC"
"623","GO:1902495",0.15517864967952,0.948558208898641,10,13,"transmembrane transporter complex","CC"
"241","GO:0030312",0.155492697048361,0.958380386087011,8,10,"external encapsulating structure","CC"
"275","GO:0031012",0.155492697048361,0.958380386087011,8,10,"extracellular matrix","CC"
"85","GO:0005730",0.155779795183361,0.912854684520628,24,37,"nucleolus","CC"
"560","GO:0098800",0.162681326917645,1,3,3,"inner mitochondrial membrane protein complex","CC"
"50","GO:0001533",0.179201858372416,1,3,3,"cornified envelope","CC"
"185","GO:0014069",0.17922541471982,0.93914295719092,9,12,"postsynaptic density","CC"
"323","GO:0032279",0.17922541471982,0.93914295719092,9,12,"asymmetric synapse","CC"
"399","GO:0042734",0.180803676687502,0.96652384327391,6,7,"presynaptic membrane","CC"
"121","GO:0005801",0.18603445500292,1,3,3,"cis-Golgi network","CC"
"602","GO:0110165",0.187207021918199,0.88751343969418,392,682,"cellular anatomical entity","CC"
"545","GO:0098562",0.189320366319125,1,3,3,"cytoplasmic side of membrane","CC"
"188","GO:0015629",0.189725104246719,0.947087366792854,7,9,"actin cytoskeleton","CC"
"558","GO:0098797",0.191036649174507,0.911695569376741,14,20,"plasma membrane protein complex","CC"
"234","GO:0030134",0.191139709755994,1,3,3,"COPII-coated ER to Golgi transport vesicle","CC"
"481","GO:0062023",0.195087219245707,1,3,3,"collagen-containing extracellular matrix","CC"
