"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"720","GO:0071944",0.000758782686953809,0.99956503484417,163,229,"cell periphery","CC"
"193","GO:0005886",0.00490714640069509,0.996957859238979,149,213,"plasma membrane","CC"
"320","GO:0030312",0.00497831734849259,1,11,11,"external encapsulating structure","CC"
"362","GO:0031012",0.00497831734849259,1,11,11,"extracellular matrix","CC"
"580","GO:0043296",0.00835921377867799,1,10,10,"apical junction complex","CC"
"87","GO:0005576",0.0156077769105603,0.993710789897487,35,45,"extracellular region","CC"
"860","GO:0099634",0.0156390396515192,1,9,9,"postsynaptic specialization membrane","CC"
"410","GO:0031902",0.0160534184846494,0.996405220540542,17,20,"late endosome membrane","CC"
"578","GO:0043235",0.0163417710470677,0.998194834497476,13,14,"receptor complex","CC"
"665","GO:0062023",0.0212328209946387,1,8,8,"collagen-containing extracellular matrix","CC"
"671","GO:0070160",0.0229480940124821,1,8,8,"tight junction","CC"
"821","GO:0098839",0.026130365536975,1,8,8,"postsynaptic density membrane","CC"
"268","GO:0016592",0.0263999634871368,1,7,7,"mediator complex","CC"
"92","GO:0005615",0.0285390210995258,0.989350983474439,26,33,"extracellular space","CC"
"796","GO:0098590",0.0298764004060306,0.984610912054635,49,66,"plasma membrane region","CC"
"672","GO:0070161",0.0324505881928657,0.986347298029673,31,40,"anchoring junction","CC"
"745","GO:0097060",0.0342812767951711,0.988689629906822,21,26,"synaptic membrane","CC"
"199","GO:0005911",0.0345149246711116,0.986758129963661,26,33,"cell-cell junction","CC"
"204","GO:0005923",0.0349326429173891,1,7,7,"bicellular tight junction","CC"
"622","GO:0045177",0.0385640353724571,0.985864566712029,24,30,"apical part of cell","CC"
"693","GO:0070847",0.0410838534167625,1,6,6,"core mediator complex","CC"
"626","GO:0045211",0.0494226598892079,0.986645521927528,15,18,"postsynaptic membrane","CC"
"232","GO:0009925",0.0590451792850185,0.977066808802912,22,28,"basal plasma membrane","CC"
"623","GO:0045178",0.0590451792850185,0.977066808802912,22,28,"basal part of cell","CC"
"370","GO:0031201",0.0616222033504795,0.991613207715466,8,9,"SNARE complex","CC"
"258","GO:0016328",0.0618385037669314,0.991302117993353,9,10,"lateral plasma membrane","CC"
"146","GO:0005770",0.0710640593990215,0.96860325729152,24,32,"late endosome","CC"
"857","GO:0099572",0.0710710874230336,0.97166073335212,21,27,"postsynaptic specialization","CC"
"255","GO:0016323",0.0750306029192368,0.969781131933325,21,27,"basolateral plasma membrane","CC"
"486","GO:0034451",0.0778407470621515,0.977020277992138,14,17,"centriolar satellite","CC"
"177","GO:0005847",0.0891218249592865,1,5,5,"mRNA cleavage and polyadenylation specificity factor complex","CC"
"178","GO:0005849",0.0891218249592865,1,5,5,"mRNA cleavage factor complex","CC"
"295","GO:0030054",0.0943471860917255,0.933327667026677,98,145,"cell junction","CC"
"828","GO:0098862",0.0963890475309371,0.984858336147966,8,9,"cluster of actin-based cell projections","CC"
"274","GO:0016607",0.0999390539156223,0.955576565628067,21,28,"nuclear speck","CC"
"197","GO:0005903",0.104359072166767,1,5,5,"brush border","CC"
"234","GO:0010008",0.108579547383799,0.938156276374026,36,51,"endosome membrane","CC"
"208","GO:0005938",0.110505629833038,0.955946079656456,17,22,"cell cortex","CC"
