"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"630","GO:0071944",1.28088268614319e-07,0.999999962780209,137,161,"cell periphery","CC"
"164","GO:0005886",9.12677224466126e-06,0.999996897124389,119,142,"plasma membrane","CC"
"218","GO:0016020",5.58833056665244e-05,0.999975886193117,197,253,"membrane","CC"
"61","GO:0005576",0.000119339405763117,0.999974255897509,52,58,"extracellular region","CC"
"347","GO:0031252",0.00017758188353818,0.999980334696315,34,36,"cell leading edge","CC"
"490","GO:0042995",0.000178233500540202,0.9999396481265,82,97,"cell projection","CC"
"756","GO:0120025",0.000379307127257959,0.999865641064983,79,94,"plasma membrane bounded cell projection","CC"
"66","GO:0005615",0.000559825345320728,0.999877318543771,43,48,"extracellular space","CC"
"491","GO:0043005",0.000811370981828815,0.999767159785647,53,61,"neuron projection","CC"
"689","GO:0098590",0.000818732703539,0.999813998214897,43,48,"plasma membrane region","CC"
"202","GO:0009986",0.00277179757681676,0.999475163369152,30,33,"cell surface","CC"
"270","GO:0030027",0.00291186530778719,0.999742999532397,21,22,"lamellipodium","CC"
"214","GO:0015629",0.00376629907732712,0.998843124618207,44,51,"actin cytoskeleton","CC"
"300","GO:0030424",0.0053451080516599,0.9987197693392,31,35,"axon","CC"
"547","GO:0045177",0.00864054910242573,0.999110175732043,18,19,"apical part of cell","CC"
"356","GO:0031410",0.00952779871323414,0.995588079784359,70,87,"cytoplasmic vesicle","CC"
"676","GO:0097708",0.00952779871323414,0.995588079784359,70,87,"intracellular vesicle","CC"
"150","GO:0005856",0.00966405147045086,0.994995430707433,95,121,"cytoskeleton","CC"
"301","GO:0030425",0.0158325651114272,0.995660439801482,28,32,"dendrite","CC"
"666","GO:0097447",0.0158325651114272,0.995660439801482,28,32,"dendritic tree","CC"
"589","GO:0070161",0.0160173887630799,0.993704767055161,44,53,"anchoring junction","CC"
"476","GO:0042470",0.0162547470786934,1,11,11,"melanosome","CC"
"566","GO:0048770",0.0162547470786934,1,11,11,"pigment granule","CC"
"199","GO:0009897",0.0177050847159099,1,11,11,"external side of plasma membrane","CC"
"340","GO:0031090",0.0199444920588546,0.988993649690318,93,120,"organelle membrane","CC"
"384","GO:0031982",0.0245087841242755,0.987145859469632,73,93,"vesicle","CC"
"722","GO:0098978",0.0259851910855158,0.990203221851808,36,43,"glutamatergic synapse","CC"
"548","GO:0045178",0.0269158291588407,1,10,10,"basal part of cell","CC"
"499","GO:0043197",0.0289985203084841,1,10,10,"dendritic spine","CC"
"534","GO:0044309",0.0289985203084841,1,10,10,"neuron spine","CC"
"716","GO:0098858",0.0297606632306175,0.996228321766178,14,15,"actin-based cell projection","CC"
