"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"170","GO:0030016",0.0528414889259065,0.993515382725048,7,8,"myofibril","CC"
"340","GO:0043292",0.0528414889259065,0.993515382725048,7,8,"contractile muscle fiber","CC"
"338","GO:0043235",0.0671434817893931,0.99110814223456,7,8,"receptor complex","CC"
"240","GO:0031965",0.0727201268491692,0.990614608410389,6,7,"nuclear membrane","CC"
"171","GO:0030017",0.0814873458097784,0.989053818679956,6,7,"sarcomere","CC"
"42","GO:0005615",0.0956022300079816,0.953047454013823,22,34,"extracellular space","CC"
"194","GO:0030312",0.0987566554471636,0.971589478241742,10,13,"external encapsulating structure","CC"
"214","GO:0031012",0.0987566554471636,0.971589478241742,10,13,"extracellular matrix","CC"
"45","GO:0005635",0.107620727785005,0.975693081617982,7,9,"nuclear envelope","CC"
"36","GO:0005576",0.125364397874417,0.927558807295737,31,50,"extracellular region","CC"
"172","GO:0030018",0.143409743319123,1,3,3,"Z disc","CC"
"424","GO:0097730",0.15454407536122,1,3,3,"non-motile cilium","CC"
"425","GO:0097731",0.15454407536122,1,3,3,"9+0 non-motile cilium","CC"
"426","GO:0097733",0.15454407536122,1,3,3,"photoreceptor cell cilium","CC"
"395","GO:0071944",0.163874389426774,0.889295705250767,55,92,"cell periphery","CC"
"27","GO:0001726",0.167491364207077,1,3,3,"ruffle","CC"
"470","GO:0099080",0.179308971059365,0.912973812972384,15,23,"supramolecular complex","CC"
"450","GO:0098802",0.180581658091364,0.968514498980172,5,6,"plasma membrane signaling receptor complex","CC"
"471","GO:0099081",0.182502210817291,0.91969886132719,12,18,"supramolecular polymer","CC"
"49","GO:0005667",0.186215604824427,0.930263529244917,9,13,"transcription regulator complex","CC"
"128","GO:0009986",0.208297296652749,0.895117826898227,15,23,"cell surface","CC"
"235","GO:0031674",0.21686937202678,0.961583739484209,4,5,"I band","CC"
"85","GO:0005813",0.230227202019472,0.919903823561196,7,10,"centrosome","CC"
"385","GO:0062023",0.23422513342395,0.932020472147973,6,8,"collagen-containing extracellular matrix","CC"
"478","GO:0099512",0.245852401206948,0.883935799126494,11,17,"supramolecular fiber","CC"
"35","GO:0005575",0.250956410929124,0.852470563426229,175,328,"cellular_component","CC"
"489","GO:0110165",0.251296944341416,0.849796556329463,174,326,"cellular anatomical entity","CC"
"158","GO:0017053",0.255655083852693,1,2,2,"transcription repressor complex","CC"
"39","GO:0005604",0.260763411678568,0.948922320854992,4,5,"basement membrane","CC"
"254","GO:0032420",0.262609706237258,1,2,2,"stereocilium","CC"
"255","GO:0032421",0.262609706237258,1,2,2,"stereocilium bundle","CC"
"300","GO:0035869",0.262670290721583,1,2,2,"ciliary transition zone","CC"
"233","GO:0031594",0.268191418230793,1,2,2,"neuromuscular junction","CC"
"234","GO:0031672",0.271946467264568,1,2,2,"A band","CC"
"359","GO:0045121",0.276471638316474,0.944006621862693,4,5,"membrane raft","CC"
