"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"582","GO:0098590",0.000348373533322764,0.999939255248847,36,40,"plasma membrane region","CC"
"533","GO:0071944",0.00340754349129133,0.998518207962191,84,109,"cell periphery","CC"
"411","GO:0042995",0.00485119157621449,0.998018424509846,63,80,"cell projection","CC"
"656","GO:0120025",0.00969304882600639,0.995792878656339,60,77,"plasma membrane bounded cell projection","CC"
"139","GO:0005886",0.016657501230874,0.99217492569195,63,82,"plasma membrane","CC"
"555","GO:0097060",0.0279565546689426,0.994613799687937,16,18,"synaptic membrane","CC"
"173","GO:0009986",0.0343200709719181,0.991301269771757,19,22,"cell surface","CC"
"51","GO:0005576",0.0358546288810189,0.98523057666054,35,44,"extracellular region","CC"
"190","GO:0016020",0.0361816872725967,0.979576845526635,102,143,"membrane","CC"
"464","GO:0044853",0.0413071618082824,1,8,8,"plasma membrane raft","CC"
"591","GO:0098685",0.0545399788913588,1,7,7,"Schaffer collateral - CA1 synapse","CC"
"148","GO:0005912",0.0574053616776608,0.991911228040358,11,12,"adherens junction","CC"
"228","GO:0030055",0.0608467493240384,0.986359572392059,14,16,"cell-substrate junction","CC"
"143","GO:0005901",0.0611714366666948,1,7,7,"caveola","CC"
"597","GO:0098794",0.0657717626120835,0.968053048499984,38,50,"postsynapse","CC"
"219","GO:0019898",0.0658672783155264,1,7,7,"extrinsic component of membrane","CC"
"412","GO:0043005",0.0709434339431281,0.963030170912136,46,61,"neuron projection","CC"
"468","GO:0045121",0.0750698254588183,0.978131046900054,16,19,"membrane raft","CC"
"614","GO:0098857",0.0750698254588183,0.978131046900054,16,19,"membrane microdomain","CC"
"227","GO:0030054",0.0790647841858718,0.952297697138213,80,113,"cell junction","CC"
"599","GO:0098797",0.0802547471570803,0.980938057691784,13,15,"plasma membrane protein complex","CC"
"153","GO:0005925",0.0813716165503963,0.980601365480454,13,15,"focal adhesion","CC"
"217","GO:0019867",0.0837296884624549,1,6,6,"outer membrane","CC"
"323","GO:0031968",0.0837296884624549,1,6,6,"organelle outer membrane","CC"
