"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"737","GO:0098685",0.00586963484870058,1,15,15,"Schaffer collateral - CA1 synapse","CC"
"69","GO:0005576",0.0127942298553353,0.994790318580327,51,61,"extracellular region","CC"
"316","GO:0030658",0.0152512209614,1,12,12,"transport vesicle membrane","CC"
"198","GO:0008021",0.0192248108574522,0.997718354030371,16,17,"synaptic vesicle","CC"
"301","GO:0030139",0.0222910980423447,0.997269496750893,16,17,"endocytic vesicle","CC"
"307","GO:0030312",0.0230412342900218,1,11,11,"external encapsulating structure","CC"
"342","GO:0031012",0.0230412342900218,1,11,11,"extracellular matrix","CC"
"432","GO:0032993",0.0334868683757304,0.995555283888255,15,16,"protein-DNA complex","CC"
"296","GO:0030133",0.0385205707483565,0.989520119945141,22,25,"transport vesicle","CC"
"225","GO:0015629",0.0402053482246915,0.983724639910947,36,43,"actin cytoskeleton","CC"
"284","GO:0030117",0.0476989065470116,1,9,9,"membrane coat","CC"
"604","GO:0048475",0.0476989065470116,1,9,9,"coated membrane","CC"
"326","GO:0030672",0.0575133353772663,1,8,8,"synaptic vesicle membrane","CC"
"781","GO:0099501",0.0575133353772663,1,8,8,"exocytic vesicle membrane","CC"
"634","GO:0070382",0.0597638782189841,0.986066590332511,16,18,"exocytic vesicle","CC"
"123","GO:0005773",0.0612174224365902,0.97382158752066,33,40,"vacuole","CC"
"304","GO:0030175",0.0670474703608718,1,8,8,"filopodium","CC"
"319","GO:0030662",0.0976981209271442,0.983580933995362,11,12,"coated vesicle membrane","CC"
"15","GO:0000228",0.0988898567178361,0.974098071550541,15,17,"nuclear chromosome","CC"
"74","GO:0005615",0.103049128538093,0.946531141308446,39,49,"extracellular space","CC"
"120","GO:0005769",0.104858994138405,0.96082810930884,21,25,"early endosome","CC"
"209","GO:0009897",0.116942345320435,0.979511487215802,10,11,"external side of plasma membrane","CC"
"724","GO:0098552",0.122893891167478,0.948182587888723,23,28,"side of membrane","CC"
"598","GO:0045335",0.123402522108952,0.97797809764253,10,11,"phagocytic vesicle","CC"
"389","GO:0031901",0.123975998228779,0.977840321486612,10,11,"early endosome membrane","CC"
"625","GO:0062023",0.124807318683905,1,6,6,"collagen-containing extracellular matrix","CC"
"287","GO:0030120",0.126394020860595,1,6,6,"vesicle coat","CC"
"611","GO:0055037",0.131899729749884,1,6,6,"recycling endosome","CC"
"567","GO:0044309",0.132082317532473,0.975864161066726,10,11,"neuron spine","CC"
"333","GO:0030867",0.133459448078253,1,6,6,"rough endoplasmic reticulum membrane","CC"
"850","GO:1990204",0.139474051989033,0.961048013997974,12,14,"oxidoreductase complex","CC"
"20","GO:0000323",0.147878929799086,0.930891111823733,25,31,"lytic vacuole","CC"
"115","GO:0005764",0.147878929799086,0.930891111823733,25,31,"lysosome","CC"
"596","GO:0045277",0.151513122487275,1,5,5,"respiratory chain complex IV","CC"
"529","GO:0043197",0.167125565432852,0.967308827028738,9,10,"dendritic spine","CC"
"48","GO:0001650",0.169871822702916,0.96656050051518,9,10,"fibrillar center","CC"
"322","GO:0030666",0.172344857374955,1,5,5,"endocytic vesicle membrane","CC"
"777","GO:0099091",0.175087987104841,1,5,5,"postsynaptic specialization, intracellular component","CC"
"743","GO:0098794",0.178270634363808,0.890471219527312,47,61,"postsynapse","CC"
"124","GO:0005774",0.182439439615312,0.923448729510686,18,22,"vacuolar membrane","CC"
"285","GO:0030118",0.18973003166799,1,5,5,"clathrin coat","CC"
"183","GO:0005905",0.217712481449569,0.953514139390583,8,9,"clathrin-coated pit","CC"
"762","GO:0098858",0.22185445693845,0.928608549433044,11,13,"actin-based cell projection","CC"
"772","GO:0098984",0.228340404133094,0.88299843648749,23,29,"neuron to neuron synapse","CC"
"249","GO:0016528",0.246796497350088,1,4,4,"sarcoplasm","CC"
"250","GO:0016529",0.246796497350088,1,4,4,"sarcoplasmic reticulum","CC"
"78","GO:0005637",0.24877105085527,1,4,4,"nuclear inner membrane","CC"
"786","GO:0099523",0.252039056136807,1,4,4,"presynaptic cytosol","CC"
"789","GO:0099572",0.253113739955537,0.867387854689849,22,28,"postsynaptic specialization","CC"
"361","GO:0031261",0.258548091560853,1,4,4,"DNA replication preinitiation complex","CC"
"508","GO:0042555",0.258548091560853,1,4,4,"MCM complex","CC"
"659","GO:0071162",0.258548091560853,1,4,4,"CMG complex","CC"
"758","GO:0098845",0.26026620518139,1,4,4,"postsynaptic endosome","CC"
"412","GO:0032279",0.262950102770046,0.860849781914254,22,28,"asymmetric synapse","CC"
"68","GO:0005575",0.266212565243046,0.868779443517944,535,752,"cellular_component","CC"
"785","GO:0099522",0.266589195198374,0.938993742162968,7,8,"cytosolic region","CC"
"671","GO:0071944",0.267861922112118,0.787278253077578,159,218,"cell periphery","CC"
"210","GO:0009898",0.269253130075348,0.907968093669908,10,12,"cytoplasmic side of plasma membrane","CC"
"395","GO:0031965",0.270152800310223,0.888342706601855,13,16,"nuclear membrane","CC"
"658","GO:0071013",0.271744726366362,0.937226701584747,7,8,"catalytic step 2 spliceosome","CC"
"613","GO:0060076",0.280689087378022,1,4,4,"excitatory synapse","CC"
"176","GO:0005884",0.281284351915948,0.933899843972231,7,8,"actin filament","CC"
"248","GO:0016514",0.281969825238338,1,4,4,"SWI/SNF complex","CC"
"464","GO:0034708",0.287834084675239,0.931572412704827,7,8,"methyltransferase complex","CC"
"332","GO:0030864",0.287905906474162,0.931546694694621,7,8,"cortical actin cytoskeleton","CC"
"807","GO:0140513",0.291857055005979,0.785903032779507,72,97,"nuclear protein-containing complex","CC"
"782","GO:0099503",0.296068967050716,0.831950847181166,23,30,"secretory vesicle","CC"
"630","GO:0070069",0.299238656442204,0.92948169391773,6,7,"cytochrome complex","CC"
"499","GO:0036477",0.299804933834514,0.794051894094029,48,64,"somatodendritic compartment","CC"
"742","GO:0098793",0.307193113728376,0.807415615432465,31,41,"presynapse","CC"
"744","GO:0098796",0.314599256681976,0.778240820546004,50,68,"membrane protein complex","CC"
"116","GO:0005765",0.319136917093277,0.861152557770721,12,15,"lysosomal membrane","CC"
"760","GO:0098852",0.319136917093277,0.861152557770721,12,15,"lytic vacuole membrane","CC"
"339","GO:0030964",0.323441352897544,1,3,3,"NADH dehydrogenase complex","CC"
"594","GO:0045271",0.323441352897544,1,3,3,"respiratory chain complex I","CC"
"520","GO:0042995",0.325052534123804,0.751276060732277,85,116,"cell projection","CC"
"749","GO:0098803",0.331397471584,0.83909968216616,13,17,"respiratory chain complex","CC"
"299","GO:0030136",0.333478732351954,0.835240975871065,15,19,"clathrin-coated vesicle","CC"
"267","GO:0019866",0.335640454474876,0.80430264660587,21,28,"organelle inner membrane","CC"
"816","GO:0160064",0.337668913365061,1,3,3,"multi-pass translocon complex","CC"
"177","GO:0005885",0.338079448355433,1,3,3,"Arp2/3 protein complex","CC"
"534","GO:0043209",0.338105641189278,1,3,3,"myelin sheath","CC"
"221","GO:0014069",0.339049969881448,0.80884387224183,20,26,"postsynaptic density","CC"
"787","GO:0099524",0.341604501801004,0.91340745306903,6,7,"postsynaptic cytosol","CC"
"73","GO:0005604",0.341689346659369,1,3,3,"basement membrane","CC"
"9","GO:0000152",0.34273223857113,1,3,3,"nuclear ubiquitin ligase complex","CC"
"86","GO:0005657",0.342904329456399,0.912889469072398,6,7,"replication fork","CC"
"533","GO:0043204",0.343392517683059,0.912694535728781,6,7,"perikaryon","CC"
"433","GO:0032994",0.346208335199481,1,3,3,"protein-lipid complex","CC"
"95","GO:0005682",0.347333131014956,1,3,3,"U5 snRNP","CC"
"599","GO:0046540",0.347333131014956,1,3,3,"U4/U6 x U5 tri-snRNP complex","CC"
"717","GO:0097526",0.347333131014956,1,3,3,"spliceosomal tri-snRNP complex","CC"
"321","GO:0030665",0.347835054428875,0.91091083284692,6,7,"clathrin-coated vesicle membrane","CC"
"483","GO:0035861",0.34842970491112,0.910670733687374,6,7,"site of double-strand break","CC"
"690","GO:0090734",0.34842970491112,0.910670733687374,6,7,"site of DNA damage","CC"
"436","GO:0033176",0.350239689024751,1,3,3,"proton-transporting V-type ATPase complex","CC"
"681","GO:0090533",0.350239689024751,1,3,3,"cation-transporting ATPase complex","CC"
"723","GO:0098533",0.350239689024751,1,3,3,"ATPase dependent transmembrane transport complex","CC"
"453","GO:0034451",0.351157902088835,1,3,3,"centriolar satellite","CC"
"318","GO:0030660",0.351369988820896,1,3,3,"Golgi-associated vesicle membrane","CC"
"770","GO:0098978",0.352055709403269,0.751038115139957,46,62,"glutamatergic synapse","CC"
"331","GO:0030863",0.352905795611505,0.866387901742634,9,11,"cortical cytoskeleton","CC"
"295","GO:0030132",0.354425761270032,1,3,3,"clathrin coat of coated pit","CC"
"174","GO:0005881",0.355200087129609,1,3,3,"cytoplasmic microtubule","CC"
"129","GO:0005782",0.355618270805418,1,3,3,"peroxisomal matrix","CC"
"393","GO:0031907",0.355618270805418,1,3,3,"microbody lumen","CC"
"561","GO:0044297",0.357171714033137,0.763507742657112,33,44,"cell body","CC"
"224","GO:0015030",0.358137999871298,1,3,3,"Cajal body","CC"
"546","GO:0043292",0.358446941864141,0.806542777822926,16,21,"contractile muscle fiber","CC"
"83","GO:0005643",0.359382091053664,0.906191350573066,6,7,"nuclear pore","CC"
"309","GO:0030424",0.359602002506753,0.766375474120407,30,40,"axon","CC"
"136","GO:0005790",0.359743457613799,1,3,3,"smooth endoplasmic reticulum","CC"
"286","GO:0030119",0.359943386965971,1,3,3,"AP-type membrane coat adaptor complex","CC"
"294","GO:0030131",0.359943386965971,1,3,3,"clathrin adaptor complex","CC"
"778","GO:0099092",0.3610711263454,1,3,3,"postsynaptic density, intracellular component","CC"
"738","GO:0098686",0.361212813398823,1,3,3,"hippocampal mossy fiber to CA3 synapse","CC"
"380","GO:0031519",0.361683802691594,1,3,3,"PcG protein complex","CC"
"317","GO:0030659",0.365247991989517,0.745842975452755,40,54,"cytoplasmic vesicle membrane","CC"
"780","GO:0099243",0.368606172038361,1,3,3,"extrinsic component of synaptic membrane","CC"
"279","GO:0030027",0.371012148748336,0.810812786896981,14,18,"lamellipodium","CC"
"31","GO:0000781",0.371735983010433,0.901006941037912,6,7,"chromosome, telomeric region","CC"
"94","GO:0005681",0.374901777947046,0.827766938899257,11,14,"spliceosomal complex","CC"
"278","GO:0030018",0.375944484463336,0.855674372822164,8,10,"Z disc","CC"
"388","GO:0031674",0.375944484463336,0.855674372822164,8,10,"I band","CC"
"799","GO:0110165",0.376057192109337,0.786811785361603,533,750,"cellular anatomical entity","CC"
"154","GO:0005828",0.376124850704055,1,3,3,"kinetochore microtubule","CC"
"91","GO:0005669",0.377043976982286,1,3,3,"transcription factor TFIID complex","CC"
"220","GO:0012507",0.377716062475093,1,3,3,"ER to Golgi transport vesicle membrane","CC"
"666","GO:0071565",0.377831955954033,1,3,3,"nBAF complex","CC"
"219","GO:0012506",0.381893050034994,0.728671974141983,42,57,"vesicle membrane","CC"
"311","GO:0030426",0.383765642231695,0.821937367947809,11,14,"growth cone","CC"
"41","GO:0000812",0.390690223261805,1,3,3,"Swr1 complex","CC"
"702","GO:0097346",0.390690223261805,1,3,3,"INO80-type complex","CC"
"733","GO:0098588",0.397369017341406,0.690172652392874,74,102,"bounding membrane of organelle","CC"
"521","GO:0043005",0.401227166424214,0.701409885851782,52,71,"neuron projection","CC"
"137","GO:0005791",0.406627536437956,0.837574364145479,8,10,"rough endoplasmic reticulum","CC"
"276","GO:0030016",0.411284345953997,0.768420691027929,15,20,"myofibril","CC"
"734","GO:0098590",0.428304182733051,0.688165060454134,41,56,"plasma membrane region","CC"
"165","GO:0005856",0.428357593449518,0.650870165517928,101,140,"cytoskeleton","CC"
"24","GO:0000421",0.431970125959302,0.87746170510271,5,6,"autophagosome membrane","CC"
"522","GO:0043025",0.436743440334682,0.696863968964708,31,42,"neuronal cell body","CC"
"310","GO:0030425",0.438528594104927,0.690743456688256,33,45,"dendrite","CC"
"710","GO:0097447",0.438528594104927,0.690743456688256,33,45,"dendritic tree","CC"
"336","GO:0030904",0.441250353163779,0.872986252776551,5,6,"retromer complex","CC"
"8","GO:0000151",0.442425526635122,0.730336115052961,18,24,"ubiquitin ligase complex","CC"
"586","GO:0045202",0.445773158572086,0.640916335705214,82,114,"synapse","CC"
"800","GO:0120025",0.448867283768584,0.639033640521028,80,111,"plasma membrane bounded cell projection","CC"
"189","GO:0005925",0.451156994055062,0.723104262748614,18,24,"focal adhesion","CC"
"281","GO:0030055",0.451156994055062,0.723104262748614,18,24,"cell-substrate junction","CC"
"474","GO:0035097",0.457936337505273,0.864704991089009,5,6,"histone methyltransferase complex","CC"
"33","GO:0000786",0.45967482991715,0.863824501077462,5,6,"nucleosome","CC"
"693","GO:0097060",0.465656702194944,0.72511640934742,15,20,"synaptic membrane","CC"
"266","GO:0019774",0.471149953512393,1,2,2,"proteasome core complex, beta-subunit complex","CC"
"167","GO:0005865",0.47439936810317,1,2,2,"striated muscle thin filament","CC"
"493","GO:0036379",0.47439936810317,1,2,2,"myofilament","CC"
"661","GO:0071204",0.477066603900685,1,2,2,"histone pre-mRNA 3'end processing complex","CC"
"730","GO:0098562",0.47734266081626,0.734292548919826,12,16,"cytoplasmic side of membrane","CC"
"834","GO:1904949",0.479212287670434,0.713854053132926,15,20,"ATPase complex","CC"
"812","GO:0150034",0.479435991027644,0.73260531838934,12,16,"distal axon","CC"
"118","GO:0005767",0.48109457371924,1,2,2,"secondary lysosome","CC"
"214","GO:0010008",0.481344268589612,0.678146004698031,22,30,"endosome membrane","CC"
"169","GO:0005869",0.48703135523814,1,2,2,"dynactin complex","CC"
"523","GO:0043034",0.488162526639568,1,2,2,"costamere","CC"
"178","GO:0005886",0.488285119807365,0.583926137435296,140,196,"plasma membrane","CC"
"93","GO:0005680",0.488938270800309,1,2,2,"anaphase-promoting complex","CC"
"448","GO:0034358",0.490019212492173,1,2,2,"plasma lipoprotein particle","CC"
"449","GO:0034361",0.490019212492173,1,2,2,"very-low-density lipoprotein particle","CC"
"451","GO:0034385",0.490019212492173,1,2,2,"triglyceride-rich plasma lipoprotein particle","CC"
"870","GO:1990777",0.490019212492173,1,2,2,"lipoprotein particle","CC"
"466","GO:0034719",0.491625715629956,1,2,2,"SMN-Sm protein complex","CC"
"325","GO:0030670",0.491665447365818,1,2,2,"phagocytic vesicle membrane","CC"
"512","GO:0042581",0.491992931648245,1,2,2,"specific granule","CC"
"497","GO:0036454",0.492089529399802,1,2,2,"growth factor complex","CC"
"270","GO:0019898",0.493264814478586,0.784391255737191,7,9,"extrinsic component of membrane","CC"
"420","GO:0032541",0.494457241187107,1,2,2,"cortical endoplasmic reticulum","CC"
"134","GO:0005788",0.494496932178364,0.783525425547663,7,9,"endoplasmic reticulum lumen","CC"
"47","GO:0001527",0.495528297339742,1,2,2,"microfibril","CC"
"381","GO:0031527",0.496027416126301,1,2,2,"filopodium membrane","CC"
"768","GO:0098895",0.497079121520008,1,2,2,"postsynaptic endosome membrane","CC"
"291","GO:0030126",0.497687672648867,1,2,2,"COPI vesicle coat","CC"
"320","GO:0030663",0.497687672648867,1,2,2,"COPI-coated vesicle membrane","CC"
"215","GO:0010009",0.49785927616116,1,2,2,"cytoplasmic side of endosome membrane","CC"
"728","GO:0098559",0.49785927616116,1,2,2,"cytoplasmic side of early endosome membrane","CC"
"200","GO:0008076",0.498205687253994,1,2,2,"voltage-gated potassium channel complex","CC"
"462","GO:0034705",0.498205687253994,1,2,2,"potassium channel complex","CC"
"549","GO:0043596",0.498761428371053,1,2,2,"nuclear replication fork","CC"
"288","GO:0030122",0.499880873852977,1,2,2,"AP-2 adaptor complex","CC"
"290","GO:0030125",0.499880873852977,1,2,2,"clathrin vesicle coat","CC"
"293","GO:0030128",0.499880873852977,1,2,2,"clathrin coat of endocytic vesicle","CC"
"324","GO:0030669",0.499880873852977,1,2,2,"clathrin-coated endocytic vesicle membrane","CC"
"597","GO:0045334",0.499880873852977,1,2,2,"clathrin-coated endocytic vesicle","CC"
"617","GO:0061574",0.50025807029372,1,2,2,"ASAP complex","CC"
"54","GO:0001725",0.500746787474122,0.779103785490469,7,9,"stress fiber","CC"
"417","GO:0032432",0.500746787474122,0.779103785490469,7,9,"actin filament bundle","CC"
