"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"394","GO:0099081",0.0350076280114135,0.988950931326924,19,24,"supramolecular polymer","CC"
"400","GO:0099512",0.0350076280114135,0.988950931326924,19,24,"supramolecular fiber","CC"
"401","GO:0099513",0.0449472154609866,0.988545064449544,14,17,"polymeric cytoskeletal fiber","CC"
"393","GO:0099080",0.0648965248817489,0.974108186516403,21,28,"supramolecular complex","CC"
"119","GO:0010008",0.077668300197545,1,5,5,"endosome membrane","CC"
"61","GO:0005768",0.0869370962094365,0.971186784007536,14,18,"endosome","CC"
"95","GO:0005886",0.0938568914441556,0.941705606310605,62,95,"plasma membrane","CC"
"204","GO:0031982",0.112072838873847,0.939949097427679,30,44,"vesicle","CC"
"92","GO:0005881",0.121211507449086,0.981173348573733,6,7,"cytoplasmic microtubule","CC"
"333","GO:0071944",0.147448942987701,0.901731947706318,67,105,"cell periphery","CC"
"127","GO:0015630",0.154819075791518,0.925180223179188,19,27,"microtubule cytoskeleton","CC"
"88","GO:0005874",0.165562229319754,0.944737916560071,10,13,"microtubule","CC"
"63","GO:0005770",0.170088993854217,0.969639708129769,6,7,"late endosome","CC"
"188","GO:0031410",0.170318657186323,0.902579696385795,28,42,"cytoplasmic vesicle","CC"
"355","GO:0097708",0.170318657186323,0.902579696385795,28,42,"intracellular vesicle","CC"
"91","GO:0005879",0.182506107251919,0.968096755114645,5,6,"axonemal microtubule","CC"
"352","GO:0097545",0.182506107251919,0.968096755114645,5,6,"axonemal doublet microtubule","CC"
"354","GO:0097649",0.182506107251919,0.968096755114645,5,6,"A axonemal microtubule","CC"
"416","GO:0160110",0.182506107251919,0.968096755114645,5,6,"axonemal microtubule doublet inner sheath","CC"
"65","GO:0005773",0.185438901587538,0.949299545126564,7,9,"vacuole","CC"
"43","GO:0005604",0.194579065634372,1,3,3,"basement membrane","CC"
"114","GO:0008305",0.209648545249711,1,3,3,"integrin complex","CC"
"370","GO:0098636",0.209648545249711,1,3,3,"protein complex involved in cell adhesion","CC"
"107","GO:0005930",0.21737920167379,0.922126057369403,9,12,"axoneme","CC"
"220","GO:0032838",0.21737920167379,0.922126057369403,9,12,"plasma membrane bounded cell projection cytoplasm","CC"
"341","GO:0097014",0.21737920167379,0.922126057369403,9,12,"ciliary plasm","CC"
"404","GO:0099568",0.21737920167379,0.922126057369403,9,12,"cytoplasmic region","CC"
"130","GO:0016323",0.241360829568679,0.926627265750704,7,9,"basolateral plasma membrane","CC"
"387","GO:0098862",0.255406015576289,1,3,3,"cluster of actin-based cell projections","CC"
"38","GO:0005575",0.26049716360158,0.860772087152316,176,297,"cellular_component","CC"
"408","GO:0110165",0.26049716360158,0.860772087152316,176,297,"cellular anatomical entity","CC"
"154","GO:0030133",0.262535859171693,0.920034727190844,6,8,"transport vesicle","CC"
"330","GO:0070382",0.262535859171693,0.920034727190844,6,8,"exocytic vesicle","CC"
"86","GO:0005856",0.263711117339488,0.830123225860882,31,48,"cytoskeleton","CC"
"129","GO:0016020",0.285542948501901,0.786446950239809,93,153,"membrane","CC"
"1","GO:0000139",0.29163472620823,0.939181773806615,4,5,"Golgi membrane","CC"
"165","GO:0030425",0.297790119213997,0.882343020290876,8,11,"dendrite","CC"
"348","GO:0097447",0.297790119213997,0.882343020290876,8,11,"dendritic tree","CC"
"323","GO:0062023",0.30248792964112,0.901565280290951,6,8,"collagen-containing extracellular matrix","CC"
"148","GO:0030017",0.303812365512331,0.935077531653574,4,5,"sarcomere","CC"
"280","GO:0043230",0.308678587483734,1,2,2,"extracellular organelle","CC"
"324","GO:0065010",0.308678587483734,1,2,2,"extracellular membrane-bounded organelle","CC"
"327","GO:0070062",0.308678587483734,1,2,2,"extracellular exosome","CC"
"423","GO:1903561",0.308678587483734,1,2,2,"extracellular vesicle","CC"
"205","GO:0031984",0.31362810187956,0.876492665646178,7,10,"organelle subcompartment","CC"
"260","GO:0042470",0.319719050691347,1,2,2,"melanosome","CC"
"312","GO:0048770",0.319719050691347,1,2,2,"pigment granule","CC"
"50","GO:0005657",0.324363731226125,1,2,2,"replication fork","CC"
"189","GO:0031514",0.325096892383942,0.839185252526979,11,16,"motile cilium","CC"
"250","GO:0036117",0.325975921926966,1,2,2,"hyaluranon cable","CC"
"66","GO:0005774",0.329084202372815,1,2,2,"vacuolar membrane","CC"
"74","GO:0005794",0.330145021938394,0.819808558980756,13,20,"Golgi apparatus","CC"
"105","GO:0005925",0.330277544484305,0.925712582582062,4,5,"focal adhesion","CC"
"152","GO:0030055",0.330277544484305,0.925712582582062,4,5,"cell-substrate junction","CC"
"418","GO:0160112",0.331923975627252,1,2,2,"axonemal B tubule inner sheath","CC"
"14","GO:0000791",0.335888502265913,1,2,2,"euchromatin","CC"
"156","GO:0030135",0.347335035915906,1,2,2,"coated vesicle","CC"
"28","GO:0001725",0.349265602951088,1,2,2,"stress fiber","CC"
"212","GO:0032432",0.349265602951088,1,2,2,"actin filament bundle","CC"
"264","GO:0042641",0.349265602951088,1,2,2,"actomyosin","CC"
"351","GO:0097517",0.349265602951088,1,2,2,"contractile actin filament bundle","CC"
"183","GO:0031252",0.352379344592944,0.917411233224424,4,5,"cell leading edge","CC"
"274","GO:0043209",0.353594983753799,1,2,2,"myelin sheath","CC"
"5","GO:0000323",0.367595739764215,0.873015949400482,5,7,"lytic vacuole","CC"
"60","GO:0005764",0.367595739764215,0.873015949400482,5,7,"lysosome","CC"
"162","GO:0030312",0.370575338956288,0.842634166712223,7,10,"external encapsulating structure","CC"
"178","GO:0031012",0.370575338956288,0.842634166712223,7,10,"extracellular matrix","CC"
"64","GO:0005771",0.374318002715595,1,2,2,"multivesicular body","CC"
"305","GO:0045202",0.377039542259806,0.764477451603578,18,28,"synapse","CC"
"122","GO:0012506",0.38320718999927,0.817285825162445,8,12,"vesicle membrane","CC"
"170","GO:0030659",0.38320718999927,0.817285825162445,8,12,"cytoplasmic vesicle membrane","CC"
"117","GO:0009925",0.387795308429445,0.831723125690496,7,10,"basal plasma membrane","CC"
"304","GO:0045178",0.387795308429445,0.831723125690496,7,10,"basal part of cell","CC"
"39","GO:0005576",0.398130389912948,0.717288489276357,30,49,"extracellular region","CC"
"147","GO:0030016",0.404398602936468,0.852509113750774,5,7,"myofibril","CC"
"286","GO:0043292",0.404398602936468,0.852509113750774,5,7,"contractile muscle fiber","CC"
"106","GO:0005929",0.406290801603461,0.747189636773083,16,25,"cilium","CC"
"211","GO:0032421",0.406913132206927,1,2,2,"stereocilium bundle","CC"
"101","GO:0005912",0.408657980387128,1,2,2,"adherens junction","CC"
"417","GO:0160111",0.409046885078101,0.902094659062124,3,4,"axonemal A tubule inner sheath","CC"
"72","GO:0005789",0.412980919970194,0.820113827918733,6,9,"endoplasmic reticulum membrane","CC"
"258","GO:0042175",0.412980919970194,0.820113827918733,6,9,"nuclear outer membrane-endoplasmic reticulum membrane network","CC"
"382","GO:0098827",0.412980919970194,0.820113827918733,6,9,"endoplasmic reticulum subcompartment","CC"
"111","GO:0008021",0.418437067974758,0.898080190618708,3,4,"synaptic vesicle","CC"
"126","GO:0015629",0.429425579337987,0.784507026767991,8,12,"actin cytoskeleton","CC"
"266","GO:0042995",0.439041719748714,0.680914269001815,30,49,"cell projection","CC"
"409","GO:0120025",0.439041719748714,0.680914269001815,30,49,"plasma membrane bounded cell projection","CC"
"151","GO:0030054",0.442885917607156,0.685212765277204,26,42,"cell junction","CC"
"58","GO:0005743",0.446355150404028,0.885583307872192,3,4,"mitochondrial inner membrane","CC"
"142","GO:0019866",0.446355150404028,0.885583307872192,3,4,"organelle inner membrane","CC"
"149","GO:0030018",0.449805918528114,0.883978589054077,3,4,"Z disc","CC"
"194","GO:0031674",0.449805918528114,0.883978589054077,3,4,"I band","CC"
"267","GO:0043005",0.453762627289943,0.708976621949936,15,24,"neuron projection","CC"
"380","GO:0098802",0.463276902032645,0.877583394472769,3,4,"plasma membrane signaling receptor complex","CC"
"357","GO:0097729",0.463481602282193,0.758849389130889,8,12,"9+2 motile cilium","CC"
"299","GO:0045111",0.467606129921994,0.875483213053872,3,4,"intermediate filament cytoskeleton","CC"
"80","GO:0005815",0.489176876942165,0.709122725511648,10,16,"microtubule organizing center","CC"
"121","GO:0012505",0.496606518224991,0.612095966582144,41,69,"endomembrane system","CC"
"62","GO:0005769",0.501747380496572,0.858122250419499,3,4,"early endosome","CC"
"40","GO:0005581",0.508251688458548,0.85464791110678,3,4,"collagen trimer","CC"
"306","GO:0045211",0.511801175669294,0.852728521767943,3,4,"postsynaptic membrane","CC"
"112","GO:0008076",0.537011868944892,0.999999999999996,1,1,"voltage-gated potassium channel complex","CC"
"244","GO:0034705",0.537011868944892,0.999999999999996,1,1,"potassium channel complex","CC"
"73","GO:0005790",0.540819466404637,1,1,1,"smooth endoplasmic reticulum","CC"
"176","GO:0030868",0.540819466404637,1,1,1,"smooth endoplasmic reticulum membrane","CC"
"251","GO:0036126",0.546100211453635,0.695984140071269,7,11,"sperm flagellum","CC"
"241","GO:0034702",0.552200984420828,0.763228156240072,4,6,"monoatomic ion channel complex","CC"
"353","GO:0097546",0.557105343960204,1.00000000000001,1,1,"ciliary base","CC"
"71","GO:0005788",0.558159353040729,1,1,1,"endoplasmic reticulum lumen","CC"
"344","GO:0097228",0.560773251676159,1,1,1,"sperm principal piece","CC"
"356","GO:0097728",0.560773251676159,1,1,1,"9+0 motile cilium","CC"
"195","GO:0031838",0.562931790215449,1,1,1,"haptoglobin-hemoglobin complex","CC"
"334","GO:0072562",0.562931790215449,1,1,1,"blood microparticle","CC"
"257","GO:0036477",0.563455687923253,0.631050019192472,11,18,"somatodendritic compartment","CC"
"329","GO:0070161",0.563861557685367,0.630664076094914,11,18,"anchoring junction","CC"
"255","GO:0036379",0.564179382712574,0.999999999999999,1,1,"myofilament","CC"
"298","GO:0045095",0.56506902415971,1,1,1,"keratin filament","CC"
"125","GO:0015030",0.567486502732147,0.999999999999996,1,1,"Cajal body","CC"
"396","GO:0099091",0.567486502732147,0.999999999999996,1,1,"postsynaptic specialization, intracellular component","CC"
"397","GO:0099092",0.567486502732147,0.999999999999996,1,1,"postsynaptic density, intracellular component","CC"
"402","GO:0099522",0.567486502732147,0.999999999999996,1,1,"cytosolic region","CC"
"403","GO:0099523",0.567486502732147,0.999999999999996,1,1,"presynaptic cytosol","CC"
"426","GO:1990131",0.568529005182821,0.999999999999991,1,1,"Gtr1-Gtr2 GTPase complex","CC"
"164","GO:0030424",0.569095063441363,0.641251393698697,9,15,"axon","CC"
"3","GO:0000220",0.573098671522761,1,1,1,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"136","GO:0016471",0.573098671522761,1,1,1,"vacuolar proton-transporting V-type ATPase complex","CC"
"157","GO:0030136",0.573098671522761,1,1,1,"clathrin-coated vesicle","CC"
"171","GO:0030662",0.573098671522761,1,1,1,"coated vesicle membrane","CC"
"172","GO:0030665",0.573098671522761,1,1,1,"clathrin-coated vesicle membrane","CC"
"230","GO:0033176",0.573098671522761,1,1,1,"proton-transporting V-type ATPase complex","CC"
"231","GO:0033177",0.573098671522761,1,1,1,"proton-transporting two-sector ATPase complex, proton-transporting domain","CC"
"233","GO:0033179",0.573098671522761,1,1,1,"proton-transporting V-type ATPase, V0 domain","CC"
"336","GO:0090533",0.573098671522761,1,1,1,"cation-transporting ATPase complex","CC"
"362","GO:0098533",0.573098671522761,1,1,1,"ATPase dependent transmembrane transport complex","CC"
"424","GO:1904949",0.573098671522761,1,1,1,"ATPase complex","CC"
"8","GO:0000421",0.575563691184191,0.999999999999992,1,1,"autophagosome membrane","CC"
