"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"3025","GO:0035295",0.000171314794052934,0.999945688370484,62,74,"tube development","BP"
"3013","GO:0035239",0.00024603318314534,0.999930291190471,52,61,"tube morphogenesis","BP"
"4200","GO:0048514",0.000416293927603304,0.999910284644168,38,43,"blood vessel morphogenesis","BP"
"120","GO:0001568",0.000427480946907905,0.999897890655117,41,47,"blood vessel development","BP"
"219","GO:0001944",0.000817006236028167,0.999778016538902,42,49,"vasculature development","BP"
"108","GO:0001525",0.00123372625969397,0.999745090581877,31,35,"angiogenesis","BP"
"4559","GO:0051239",0.00201841884297778,0.998834824435484,148,201,"regulation of multicellular organismal process","BP"
"5610","GO:0072001",0.00257870474947969,0.999428347133248,29,33,"renal system development","BP"
"5793","GO:0090066",0.00258587602544163,0.999283406577556,36,42,"regulation of anatomical structure size","BP"
"4685","GO:0051716",0.00307217010916557,0.997924836722598,316,455,"cellular response to stimulus","BP"
"4445","GO:0050896",0.00324971222773611,0.997775538521167,369,537,"response to stimulus","BP"
"4199","GO:0048513",0.00383745854870715,0.997660292137635,159,219,"animal organ development","BP"
"5683","GO:0072359",0.00513233796594242,0.997687557589,62,79,"circulatory system development","BP"
"3003","GO:0035150",0.00547618705396615,1,12,12,"regulation of tube size","BP"
"3026","GO:0035296",0.00547618705396615,1,12,12,"regulation of tube diameter","BP"
"6042","GO:0097746",0.00547618705396615,1,12,12,"blood vessel diameter maintenance","BP"
"3573","GO:0043583",0.00565493844846558,0.999465628493275,16,17,"ear development","BP"
"175","GO:0001822",0.00636750829659655,0.998451623338216,26,30,"kidney development","BP"
"4457","GO:0050920",0.00702275923051245,0.999320572438836,15,16,"regulation of chemotaxis","BP"
"4526","GO:0051145",0.00767518675104823,1,11,11,"smooth muscle cell differentiation","BP"
"2594","GO:0032501",0.00784597574330252,0.994520413319692,297,429,"multicellular organismal process","BP"
"1854","GO:0016197",0.00811490837297989,0.997315691981516,34,41,"endosomal transport","BP"
"1004","GO:0007166",0.00841863832815076,0.994899720283676,126,173,"cell surface receptor signaling pathway","BP"
"1400","GO:0009887",0.00851334328499022,0.996470234388452,47,59,"animal organ morphogenesis","BP"
"5119","GO:0061351",0.00860726596352164,0.999135134450405,15,16,"neural precursor cell proliferation","BP"
"6027","GO:0097553",0.00913318658761971,1,10,10,"calcium ion transmembrane import into cytosol","BP"
"4561","GO:0051241",0.00921754751220768,0.995664787507605,59,76,"negative regulation of multicellular organismal process","BP"
"1036","GO:0007266",0.00922590991863884,1,11,11,"Rho protein signal transduction","BP"
"6771","GO:1903169",0.00937631570896719,1,10,10,"regulation of calcium ion transmembrane transport","BP"
"1066","GO:0007389",0.0104029243813339,0.997332710201252,24,28,"pattern specification process","BP"
"5460","GO:0071363",0.0107537795204718,0.995600389414462,43,54,"cellular response to growth factor stimulus","BP"
"5611","GO:0072006",0.0112501518669535,1,10,10,"nephron development","BP"
"4429","GO:0050867",0.0113625212923367,0.99704961373208,24,28,"positive regulation of cell activation","BP"
"3845","GO:0045785",0.0114163204103696,0.996667490351282,27,32,"positive regulation of cell adhesion","BP"
"2069","GO:0021782",0.012468272526521,1,10,10,"glial cell development","BP"
"4928","GO:0060429",0.0125409613132007,0.993565770536319,67,88,"epithelium development","BP"
"4252","GO:0048659",0.0127566522428449,0.997786152023409,17,19,"smooth muscle cell proliferation","BP"
"1374","GO:0009653",0.0127900714623115,0.991998915532447,129,178,"anatomical structure morphogenesis","BP"
"5321","GO:0070588",0.013020390020657,0.99862887995411,13,14,"calcium ion transmembrane transport","BP"
"3343","GO:0042471",0.0132522734626282,1,10,10,"ear morphogenesis","BP"
"4251","GO:0048646",0.0135574963646346,0.993427608254479,57,74,"anatomical structure formation involved in morphogenesis","BP"
"5222","GO:0065008",0.0139689475504926,0.991016160474486,141,197,"regulation of biological quality","BP"
"4549","GO:0051208",0.01439106246686,1,9,9,"sequestering of calcium ion","BP"
"4550","GO:0051209",0.01439106246686,1,9,9,"release of sequestered calcium ion into cytosol","BP"
"4580","GO:0051282",0.01439106246686,1,9,9,"regulation of sequestering of calcium ion","BP"
"4581","GO:0051283",0.01439106246686,1,9,9,"negative regulation of sequestering of calcium ion","BP"
"5530","GO:0071559",0.0154174108275172,0.996456156859407,20,23,"response to transforming growth factor beta","BP"
"7307","GO:1990874",0.0155282290296755,1,9,9,"vascular associated smooth muscle cell proliferation","BP"
"393","GO:0002696",0.0157694232725085,0.995733703546041,23,27,"positive regulation of leukocyte activation","BP"
"909","GO:0006936",0.0160218612537691,0.998207199440456,14,15,"muscle contraction","BP"
"475","GO:0003012",0.0161301500747703,0.996264570463875,20,23,"muscle system process","BP"
"6492","GO:1901568",0.0162648508499395,1,9,9,"fatty acid derivative metabolic process","BP"
"5918","GO:0090596",0.0163352818274478,0.997035772325328,17,19,"sensory organ morphogenesis","BP"
"7103","GO:1904888",0.0165579580087775,1,9,9,"cranial skeletal system development","BP"
"5620","GO:0072073",0.0167302616383712,1,9,9,"kidney epithelium development","BP"
"839","GO:0006790",0.0175189671200602,0.995220445713346,22,26,"sulfur compound metabolic process","BP"
"4321","GO:0048870",0.0183269029315259,0.989587765656315,80,108,"cell motility","BP"
"480","GO:0003018",0.01854392164075,0.997895231443429,13,14,"vascular process in circulatory system","BP"
"4560","GO:0051240",0.0187801562952183,0.989049689071301,87,118,"positive regulation of multicellular organismal process","BP"
"1401","GO:0009888",0.0189760581425637,0.988251320482343,109,150,"tissue development","BP"
"473","GO:0003008",0.0190217281888591,0.989678546725157,69,92,"system process","BP"
"7367","GO:2000177",0.0191387239175147,1,9,9,"regulation of neural precursor cell proliferation","BP"
"3336","GO:0042445",0.019459070326707,1,9,9,"hormone metabolic process","BP"
"3885","GO:0045911",0.0197186514665906,1,9,9,"positive regulation of DNA recombination","BP"
"4673","GO:0051651",0.0199199307386376,0.997747144680317,12,13,"maintenance of location in cell","BP"
"5030","GO:0060840",0.0203025993825477,1,9,9,"artery development","BP"
"4567","GO:0051251",0.0206048238171253,0.994233028974161,22,26,"positive regulation of lymphocyte activation","BP"
"508","GO:0003158",0.0207580631345388,1,9,9,"endothelium development","BP"
"4221","GO:0048562",0.0207792780350746,0.995024646345328,19,22,"embryonic organ morphogenesis","BP"
"5531","GO:0071560",0.0212862166871327,0.994881835776458,19,22,"cellular response to transforming growth factor beta stimulus","BP"
"1895","GO:0017015",0.022061246652072,0.997398129235158,13,14,"regulation of transforming growth factor beta receptor signaling pathway","BP"
"6914","GO:1903844",0.022061246652072,0.997398129235158,13,14,"regulation of cellular response to transforming growth factor beta stimulus","BP"
"1079","GO:0007423",0.0221247086569482,0.991420739385871,32,40,"sensory organ development","BP"
"5134","GO:0061448",0.0223002346190467,0.994594168279275,19,22,"connective tissue development","BP"
"6511","GO:1901655",0.0223261185037738,1,9,9,"cellular response to ketone","BP"
"910","GO:0006937",0.022963635641232,1,9,9,"regulation of muscle contraction","BP"
"994","GO:0007154",0.0233678786015038,0.982965732401003,270,393,"cell communication","BP"
"4456","GO:0050918",0.0238058989477746,1,8,8,"positive chemotaxis","BP"
"2175","GO:0030154",0.0241366932797002,0.98292702741825,204,293,"cell differentiation","BP"
"4320","GO:0048869",0.0241366932797002,0.98292702741825,204,293,"cellular developmental process","BP"
"5804","GO:0090092",0.0244773962607794,0.995260357769069,16,18,"regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP"
"1878","GO:0016477",0.0245350249984575,0.985879308028627,76,103,"cell migration","BP"
"5079","GO:0061061",0.0250553744484437,0.988889457937181,39,50,"muscle structure development","BP"
"2741","GO:0033002",0.0252997862987984,0.993790471601938,18,21,"muscle cell proliferation","BP"
"1003","GO:0007165",0.0257191681199519,0.981283766155106,252,366,"signal transduction","BP"
"6448","GO:1901137",0.0271285759979689,0.988284301247891,36,46,"carbohydrate derivative biosynthetic process","BP"
"3560","GO:0043534",0.0272744087109067,0.996684066320802,12,13,"blood vessel endothelial cell migration","BP"
"6302","GO:0141124",0.0276806173550112,0.982600889192482,102,141,"intracellular signaling cassette","BP"
"3422","GO:0043009",0.0276857227319455,0.986270169782121,48,63,"chordate embryonic development","BP"
"5718","GO:0072593",0.0286421961292821,0.991674845905387,20,24,"reactive oxygen species metabolic process","BP"
"1145","GO:0008202",0.0289984869340864,0.994264237480153,15,17,"steroid metabolic process","BP"
"2141","GO:0023052",0.0289987922835222,0.978637761249139,268,391,"signaling","BP"
"3562","GO:0043536",0.0291023693986129,1,8,8,"positive regulation of blood vessel endothelial cell migration","BP"
"4314","GO:0048856",0.0301600615778648,0.977698426650545,273,399,"anatomical structure development","BP"
"3769","GO:0045596",0.030375818628863,0.985823150810706,41,53,"negative regulation of cell differentiation","BP"
"1696","GO:0014070",0.0310165643692438,0.982911274323513,61,82,"response to organic cyclic compound","BP"
"4510","GO:0051093",0.0313143877027124,0.984264456833595,48,63,"negative regulation of developmental process","BP"
"5806","GO:0090101",0.0318498591192433,1,8,8,"negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","BP"
