"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"6101","GO:0099536",0.00106365735610118,0.99970271604421,45,52,"synaptic signaling","BP"
"3568","GO:0044057",0.00157365338350174,0.999618296382985,37,42,"regulation of system process","BP"
"4359","GO:0050804",0.00243419952588427,0.999457126889195,32,36,"modulation of chemical synaptic transmission","BP"
"6089","GO:0099177",0.00243419952588427,0.999457126889195,32,36,"regulation of trans-synaptic signaling","BP"
"2483","GO:0032355",0.00251843071549034,1,15,15,"response to estradiol","BP"
"1054","GO:0007267",0.00299661848243493,0.998781666813216,62,76,"cell-cell signaling","BP"
"4183","GO:0048523",0.00316120340242214,0.997962579109979,277,382,"negative regulation of cellular process","BP"
"5368","GO:0071214",0.00373698625116824,0.999264887626971,27,30,"cellular response to abiotic stimulus","BP"
"6133","GO:0104004",0.00373698625116824,0.999264887626971,27,30,"cellular response to environmental stimulus","BP"
"5818","GO:0090257",0.00389491457714747,0.999407258889135,23,25,"regulation of muscle system process","BP"
"4522","GO:0051246",0.00500499751695462,0.997064612764128,143,190,"regulation of protein metabolic process","BP"
"1055","GO:0007268",0.00540661444443266,0.99826429406278,39,46,"chemical synaptic transmission","BP"
"6046","GO:0098916",0.00540661444443266,0.99826429406278,39,46,"anterograde trans-synaptic signaling","BP"
"6102","GO:0099537",0.00540661444443266,0.99826429406278,39,46,"trans-synaptic signaling","BP"
"2024","GO:0021761",0.00588524456963841,1,13,13,"limbic system development","BP"
"4180","GO:0048519",0.00612642267810941,0.995910446918477,291,405,"negative regulation of biological process","BP"
"1908","GO:0019222",0.00634741825446449,0.995721689478481,335,470,"regulation of metabolic process","BP"
"1155","GO:0008152",0.00685973012911201,0.995523168055892,489,702,"metabolic process","BP"
"1014","GO:0007160",0.00781879716486736,0.999208716961321,17,18,"cell-matrix adhesion","BP"
"2371","GO:0031589",0.00789427803882717,0.998685724103998,21,23,"cell-substrate adhesion","BP"
"468","GO:0003008",0.00825639574281052,0.995826296402292,79,101,"system process","BP"
"4833","GO:0060255",0.00957292419912726,0.993444788460035,311,436,"regulation of macromolecule metabolic process","BP"
"2151","GO:0030155",0.0109169372591771,0.99548962513301,48,59,"regulation of cell adhesion","BP"
"4893","GO:0060429",0.0109185054970265,0.99430103138611,80,103,"epithelium development","BP"
"1140","GO:0008015",0.0110645740600122,0.997091567818487,27,31,"blood circulation","BP"
"4521","GO:0051241",0.0117779493872975,0.994328980711989,64,81,"negative regulation of multicellular organismal process","BP"
"1369","GO:0009612",0.0123137979993845,0.997209109460073,23,26,"response to mechanical stimulus","BP"
"2027","GO:0021766",0.0130356894151417,1,11,11,"hippocampus development","BP"
"2388","GO:0031667",0.0130740135584053,0.994918113756454,41,50,"response to nutrient levels","BP"
"5707","GO:0080090",0.0131756630661429,0.99087688983617,289,405,"regulation of primary metabolic process","BP"
"1373","GO:0009628",0.0135560956724157,0.992897487708055,76,98,"response to abiotic stimulus","BP"
"6467","GO:1901699",0.0140998108737198,0.993680505831596,52,65,"cellular response to nitrogen compound","BP"
"5936","GO:0097305",0.0148675513942866,0.995467497208246,29,34,"response to alcohol","BP"
"1500","GO:0010605",0.0151707493607134,0.990013347590732,179,245,"negative regulation of macromolecule metabolic process","BP"
"4119","GO:0048167",0.015657847871458,0.998234448138473,15,16,"regulation of synaptic plasticity","BP"
"2258","GO:0030855",0.0172539941278917,0.992813394820173,43,53,"epithelial cell differentiation","BP"
"2351","GO:0031400",0.0183589895965749,0.992940663357328,37,45,"negative regulation of protein modification process","BP"
"1172","GO:0008277",0.0185253787140071,1,10,10,"regulation of G protein-coupled receptor signaling pathway","BP"
"4793","GO:0060078",0.0191516687613235,1,10,10,"regulation of postsynaptic membrane potential","BP"
"3579","GO:0044092",0.0191849429293799,0.991646674167964,45,56,"negative regulation of molecular function","BP"
"980","GO:0007044",0.0192381401046897,1,10,10,"cell-substrate junction assembly","BP"
"4106","GO:0048041",0.0192381401046897,1,10,10,"focal adhesion assembly","BP"
"925","GO:0006937",0.0194218695357331,1,10,10,"regulation of muscle contraction","BP"
"2100","GO:0022612",0.021217717832314,0.997484580171697,14,15,"gland morphogenesis","BP"
"6776","GO:1903522",0.0221888951654229,0.997343395264144,14,15,"regulation of blood circulation","BP"
"1527","GO:0010648",0.0222835837912828,0.987356323745557,83,109,"negative regulation of cell communication","BP"
"2115","GO:0023057",0.0222835837912828,0.987356323745557,83,109,"negative regulation of signaling","BP"
"1417","GO:0009968",0.0224403572580931,0.987502804462902,78,102,"negative regulation of signal transduction","BP"
"4529","GO:0051253",0.0230600316671759,0.986353684698151,95,126,"negative regulation of RNA metabolic process","BP"
"4395","GO:0050877",0.0245825522161352,0.989019985244908,44,55,"nervous system process","BP"
"3533","GO:0043549",0.0255364787944992,0.988928393695216,41,51,"regulation of kinase activity","BP"
"1111","GO:0007584",0.0265910381755165,0.994718369454372,17,19,"response to nutrient","BP"
"1575","GO:0010810",0.027456241001894,0.994511611527468,17,19,"regulation of cell-substrate adhesion","BP"
"4794","GO:0060079",0.0284676045116866,1,9,9,"excitatory postsynaptic potential","BP"
"6110","GO:0099565",0.0284676045116866,1,9,9,"chemical synaptic transmission, postsynaptic","BP"
"4686","GO:0051893",0.028596055513725,1,9,9,"regulation of focal adhesion assembly","BP"
"5777","GO:0090109",0.028596055513725,1,9,9,"regulation of cell-substrate junction assembly","BP"
"6286","GO:0150116",0.028596055513725,1,9,9,"regulation of cell-substrate junction organization","BP"
"3416","GO:0043086",0.0296251877816103,0.989321511259115,29,35,"negative regulation of catalytic activity","BP"
"3590","GO:0044281",0.0301263817597846,0.983005225916141,73,96,"small molecule metabolic process","BP"
"1343","GO:0009314",0.0304560981173766,0.989842426651934,26,31,"response to radiation","BP"
"1219","GO:0009058",0.0308543832679468,0.977511615877763,358,511,"biosynthetic process","BP"
"4524","GO:0051248",0.0318614114306725,0.982335609722192,68,89,"negative regulation of protein metabolic process","BP"
"4523","GO:0051247",0.0329884832798856,0.980864001211049,78,103,"positive regulation of protein metabolic process","BP"
"4199","GO:0048585",0.0341421915328362,0.97919606993331,92,123,"negative regulation of response to stimulus","BP"
"2325","GO:0031323",0.0345468976789138,0.974791539866046,295,418,"regulation of cellular metabolic process","BP"
"5200","GO:0065008",0.0357408077402125,0.975869781079015,147,202,"regulation of biological quality","BP"
"2112","GO:0023051",0.0361443236587989,0.974841417801723,178,247,"regulation of signaling","BP"
"5865","GO:0090559",0.0374032272788834,1,8,8,"regulation of membrane permeability","BP"
"5201","GO:0065009",0.0374789474479203,0.975870554460942,112,152,"regulation of molecular function","BP"
"1902","GO:0019216",0.0381903835610017,0.989808018595708,19,22,"regulation of lipid metabolic process","BP"
"5409","GO:0071345",0.0391582884333598,0.982192030704416,39,49,"cellular response to cytokine stimulus","BP"
"2866","GO:0034330",0.0393516584748782,0.979660588660118,52,67,"cell junction organization","BP"
"3718","GO:0045454",0.0397142074684006,1,8,8,"cell redox homeostasis","BP"
"6626","GO:1902882",0.040303842975691,1,8,8,"regulation of response to oxidative stress","BP"
"3835","GO:0045859",0.0405002663642449,0.982186009685067,36,45,"regulation of protein kinase activity","BP"
"4176","GO:0048513",0.0406444821126297,0.971931004087064,160,221,"animal organ development","BP"
"942","GO:0006974",0.0407492420256016,0.977792472663523,59,77,"DNA damage response","BP"
