"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"5861","GO:0097305",9.92002870884226e-05,0.999989769056326,28,30,"response to alcohol","BP"
"6367","GO:1901654",0.0002387534891791,0.999984550511211,22,23,"response to ketone","BP"
"5012","GO:0061025",0.000270918618994099,1,16,16,"membrane fusion","BP"
"5149","GO:0065008",0.000645539597422166,0.999657092552103,127,174,"regulation of biological quality","BP"
"1410","GO:0009653",0.00072302119469651,0.999623784156351,119,161,"anatomical structure morphogenesis","BP"
"2834","GO:0033993",0.000809042157987676,0.99968842910748,60,76,"response to lipid","BP"
"4175","GO:0048513",0.000914100463447995,0.999476653486887,157,220,"animal organ development","BP"
"3249","GO:0042063",0.00127083102734979,0.999834818870152,22,24,"gliogenesis","BP"
"195","GO:0001889",0.00135401038549497,0.999822558410212,22,24,"liver development","BP"
"5007","GO:0061008",0.00135401038549497,0.999822558410212,22,24,"hepaticobiliary system development","BP"
"6380","GO:1901700",0.00138232949886304,0.999294768210078,98,133,"response to oxygen-containing compound","BP"
"4258","GO:0048732",0.00138746686749039,0.99964244199069,34,40,"gland development","BP"
"1052","GO:0007154",0.0016335697729578,0.99894282790475,248,365,"cell communication","BP"
"3965","GO:0046390",0.00182920350976381,1,12,12,"ribose phosphate biosynthetic process","BP"
"2166","GO:0023052",0.0018618570332735,0.998788117617072,249,367,"signaling","BP"
"651","GO:0006164",0.00192805789250682,1,12,12,"purine nucleotide biosynthetic process","BP"
"954","GO:0006906",0.00202006848396779,1,12,12,"vesicle fusion","BP"
"5730","GO:0090174",0.00202006848396779,1,12,12,"organelle membrane fusion","BP"
"2578","GO:0032501",0.00205436034304363,0.998639130666197,280,415,"multicellular organismal process","BP"
"1549","GO:0010646",0.00246721469367805,0.998490597719426,165,236,"regulation of cell communication","BP"
"4257","GO:0048731",0.00248086157736764,0.998447966694329,185,266,"system development","BP"
"1397","GO:0009611",0.00278463589017706,0.999308006765296,29,34,"response to wounding","BP"
"975","GO:0006950",0.00294058743972911,0.998124710687282,194,282,"response to stress","BP"
"2014","GO:0019693",0.00300465869446281,0.99945195887641,21,24,"ribose phosphate metabolic process","BP"
"1357","GO:0009260",0.00301796374415656,1,11,11,"ribonucleotide biosynthetic process","BP"
