"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"956","GO:0007155",0.000582347267232345,0.999851164693329,36,43,"cell adhesion","BP"
"3976","GO:0051239",0.000596076334865137,0.999717598408899,90,123,"regulation of multicellular organismal process","BP"
"1267","GO:0009410",0.000645670239134158,0.999899605075649,24,27,"response to xenobiotic stimulus","BP"
"3829","GO:0050793",0.000938602128353537,0.999566165507258,79,107,"regulation of developmental process","BP"
"5917","GO:2000026",0.0012986259513519,0.999548282987079,45,57,"regulation of multicellular organismal development","BP"
"5056","GO:0098609",0.0014069629349768,0.999716180693687,26,30,"cell-cell adhesion","BP"
"2887","GO:0042127",0.00238329569539971,0.999056538337665,49,64,"regulation of cell population proliferation","BP"
"1988","GO:0030155",0.00247879455285483,0.999402435522376,27,32,"regulation of cell adhesion","BP"
"1328","GO:0009914",0.00348510288400114,0.999702549808986,15,16,"hormone transport","BP"
"3577","GO:0046879",0.00348510288400114,0.999702549808986,15,16,"hormone secretion","BP"
"3731","GO:0048705",0.00354729397852672,1,11,11,"skeletal system morphogenesis","BP"
"3294","GO:0045595",0.00355658196485738,0.998483890501875,52,69,"regulation of cell differentiation","BP"
"1611","GO:0015833",0.00371220371728903,0.999679751236022,15,16,"peptide transport","BP"
"993","GO:0007264",0.0037390885187048,0.999299327200872,21,24,"small GTPase-mediated signal transduction","BP"
"3095","GO:0043408",0.00388258133936434,0.999138031665554,23,27,"regulation of MAPK cascade","BP"
"4549","GO:0070371",0.00421858709112585,0.999634947162394,14,15,"ERK1 and ERK2 cascade","BP"
"4550","GO:0070372",0.00421858709112585,0.999634947162394,14,15,"regulation of ERK1 and ERK2 cascade","BP"
"34","GO:0000280",0.00459674364642763,0.999328099558552,17,19,"nuclear division","BP"
"23","GO:0000165",0.00460156198172337,0.998824855000524,25,30,"MAPK cascade","BP"
"1461","GO:0010817",0.00488704792675192,0.999059693743779,20,23,"regulation of hormone levels","BP"
"996","GO:0007267",0.00532316064320989,0.998259620575713,32,40,"cell-cell signaling","BP"
"1705","GO:0016477",0.00542642482626095,0.997767979168217,45,59,"cell migration","BP"
"3978","GO:0051241",0.00572122676754542,0.99793849415197,35,45,"negative regulation of multicellular organismal process","BP"
"3097","GO:0043410",0.00649328065124204,0.999011985277883,16,18,"positive regulation of MAPK cascade","BP"
"1934","GO:0022407",0.00702107502273119,0.998591865369553,19,22,"regulation of cell-cell adhesion","BP"
"1107","GO:0008285",0.00762582367253479,0.997957283319522,23,28,"negative regulation of cell population proliferation","BP"
"5669","GO:1903828",0.0078321598105378,1,9,9,"negative regulation of protein localization","BP"
"3925","GO:0051093",0.00847874827041429,0.996831284127304,34,44,"negative regulation of developmental process","BP"
"2045","GO:0030334",0.00848296794568885,0.996947475220838,33,42,"regulation of cell migration","BP"
"5397","GO:1901700",0.00903186182666158,0.995474373714835,60,83,"response to oxygen-containing compound","BP"
"3917","GO:0051056",0.00916625375939071,0.998521740673556,16,18,"regulation of small GTPase mediated signal transduction","BP"
"929","GO:0007059",0.0103305199619986,0.997452427565045,20,24,"chromosome segregation","BP"
"3180","GO:0044242",0.0103314054661706,0.998325305205717,15,17,"cellular lipid catabolic process","BP"
"5085","GO:0098813",0.011055716484278,0.998899950839365,12,13,"nuclear chromosome segregation","BP"
"3793","GO:0050678",0.0115027188546993,0.998846059297189,12,13,"regulation of epithelial cell proliferation","BP"
"196","GO:0001932",0.0116456608157365,0.996134942529151,27,34,"regulation of protein phosphorylation","BP"
"3792","GO:0050673",0.0119376300296446,0.998014099717227,15,17,"epithelial cell proliferation","BP"
"926","GO:0007049",0.0121928658150109,0.993626567980907,61,86,"cell cycle","BP"
"3840","GO:0050808",0.0126274962383116,0.996790439679695,20,24,"synapse organization","BP"
"3295","GO:0045596",0.0134084498417153,0.995498961676191,26,33,"negative regulation of cell differentiation","BP"
"3578","GO:0046883",0.0135606609021193,0.998591854823075,12,13,"regulation of hormone secretion","BP"
"3630","GO:0048285",0.0140084204832347,0.996941414618077,17,20,"organelle fission","BP"
"241","GO:0002088",0.0140112545947986,1,8,8,"lens development in camera-type eye","BP"
"415","GO:0002790",0.0142522615345486,0.998504289642279,12,13,"peptide secretion","BP"
"1976","GO:0030072",0.0142522615345486,0.998504289642279,12,13,"peptide hormone secretion","BP"
"2533","GO:0033993",0.0144402224046236,0.994816978690491,28,36,"response to lipid","BP"
"676","GO:0006468",0.0146683578965541,0.993613994032375,39,52,"protein phosphorylation","BP"
"1398","GO:0010595",0.0157962198425819,1,8,8,"positive regulation of endothelial cell migration","BP"
"3860","GO:0050865",0.0158414202937256,0.995381963584359,21,26,"regulation of cell activation","BP"
"2905","GO:0042221",0.0158434007811472,0.990134389069296,105,155,"response to chemical","BP"
"3919","GO:0051058",0.0161877923826018,1,8,8,"negative regulation of small GTPase mediated signal transduction","BP"
"3977","GO:0051240",0.0163464035300592,0.991762250467382,52,72,"positive regulation of multicellular organismal process","BP"
"2858","GO:0040011",0.0166112806741668,0.993094612985809,35,46,"locomotion","BP"
"1106","GO:0008284",0.0177325921261035,0.993466740709815,28,36,"positive regulation of cell population proliferation","BP"
"5199","GO:0140014",0.0183701585497995,0.998009416072145,11,12,"mitotic nuclear division","BP"
"1977","GO:0030073",0.0186285967690638,0.997975003183984,11,12,"insulin secretion","BP"
"3116","GO:0043491",0.0186914613231104,0.99667249808093,14,16,"phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP"
"742","GO:0006631",0.0194363439608386,0.993638568361213,23,29,"fatty acid metabolic process","BP"
"78","GO:0000902",0.0195240442653418,0.991044350270391,40,54,"cell morphogenesis","BP"
"2859","GO:0040012",0.0217571333291879,0.990706008914083,34,45,"regulation of locomotion","BP"
"2171","GO:0031401",0.0219074029785626,0.991750260020686,27,35,"positive regulation of protein modification process","BP"
"965","GO:0007167",0.0219825113152398,0.990638228616669,33,44,"enzyme-linked receptor protein signaling pathway","BP"
"2923","GO:0042325",0.0220219557442818,0.991302571294645,29,38,"regulation of phosphorylation","BP"
"2931","GO:0042391",0.0220247111171912,0.994863267394905,16,19,"regulation of membrane potential","BP"
"5398","GO:1901701",0.0223395712508252,0.989181328552158,43,59,"cellular response to oxygen-containing compound","BP"
"1939","GO:0022414",0.0227258007685287,0.989437687086151,39,53,"reproductive process","BP"
"2169","GO:0031399",0.0228793714246977,0.989901581324905,35,47,"regulation of protein modification process","BP"
"868","GO:0006935",0.0228985020752622,0.997389423306019,11,12,"chemotaxis","BP"
"2926","GO:0042330",0.0228985020752622,0.997389423306019,11,12,"taxis","BP"
"2587","GO:0034330",0.0229051014159461,0.992320622013515,23,29,"cell junction organization","BP"
"3767","GO:0048856",0.0229787121224727,0.984080684562049,166,255,"anatomical structure development","BP"
"5396","GO:1901699",0.023544343225258,0.992073946510758,23,29,"cellular response to nitrogen compound","BP"
"2024","GO:0030258",0.0235444702196144,0.995687622425906,13,15,"lipid modification","BP"
"1285","GO:0009611",0.0236097225930854,0.993504314466189,18,22,"response to wounding","BP"
"3166","GO:0044057",0.0236578383149726,0.99440942724911,16,19,"regulation of system process","BP"
"2995","GO:0042886",0.0238839814784261,0.994346058007892,16,19,"amide transport","BP"
"390","GO:0002706",0.0239669627514283,0.997310009918639,10,11,"regulation of lymphocyte mediated immunity","BP"
"1768","GO:0019217",0.0245579878607185,1,7,7,"regulation of fatty acid metabolic process","BP"
"1105","GO:0008283",0.0246675200121615,0.986358483511185,59,84,"cell population proliferation","BP"
"3755","GO:0048812",0.0250997405464059,0.990372631878407,27,35,"neuron projection morphogenesis","BP"
"3769","GO:0048858",0.0250997405464059,0.990372631878407,27,35,"cell projection morphogenesis","BP"
"5187","GO:0120039",0.0250997405464059,0.990372631878407,27,35,"plasma membrane bounded cell projection morphogenesis","BP"
"1125","GO:0008543",0.0260539983943032,1,7,7,"fibroblast growth factor receptor signaling pathway","BP"
"3194","GO:0044344",0.0260539983943032,1,7,7,"cellular response to fibroblast growth factor stimulus","BP"
"4745","GO:0071774",0.0260539983943032,1,7,7,"response to fibroblast growth factor","BP"
"1931","GO:0022402",0.0266143777242299,0.985701961827426,52,74,"cell cycle process","BP"
"2186","GO:0031589",0.0271485709850292,0.994877036436288,13,15,"cell-substrate adhesion","BP"
