"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4298","GO:0051094",1.68159162092096e-05,0.99999581178556,54,64,"positive regulation of developmental process","BP"
"3596","GO:0045595",2.3301084235195e-05,0.999992846988227,65,80,"regulation of cell differentiation","BP"
"3598","GO:0045597",2.9999728479479e-05,0.999994164850444,42,48,"positive regulation of cell differentiation","BP"
"1273","GO:0009166",0.000154602820610439,1,17,17,"nucleotide catabolic process","BP"
"4186","GO:0050793",0.000180118358512349,0.999919346623748,94,126,"regulation of developmental process","BP"
"1249","GO:0009132",0.00023529485912272,1,16,16,"nucleoside diphosphate metabolic process","BP"
"1282","GO:0009185",0.00023529485912272,1,16,16,"ribonucleoside diphosphate metabolic process","BP"
"646","GO:0006195",0.000261918428406925,1,16,16,"purine nucleotide catabolic process","BP"
"1265","GO:0009154",0.000261918428406925,1,16,16,"purine ribonucleotide catabolic process","BP"
"1310","GO:0009261",0.000261918428406925,1,16,16,"ribonucleotide catabolic process","BP"
"2913","GO:0035295",0.000348267733542969,0.999888040151066,50,62,"tube development","BP"
"4091","GO:0048732",0.000386080589886056,0.999920145944066,32,37,"gland development","BP"
"1361","GO:0009653",0.000402631409251023,0.999806203785199,100,136,"anatomical structure morphogenesis","BP"
"1251","GO:0009134",0.000407335993473196,1,15,15,"nucleoside diphosphate catabolic process","BP"
"1286","GO:0009191",0.000407335993473196,1,15,15,"ribonucleoside diphosphate catabolic process","BP"
"5978","GO:1901292",0.000451880556473623,0.999969554225406,19,20,"nucleoside phosphate catabolic process","BP"
"3135","GO:0042127",0.00054854484657597,0.999754479420077,80,107,"regulation of cell population proliferation","BP"
"1252","GO:0009135",0.000708692093347439,1,14,14,"purine nucleoside diphosphate metabolic process","BP"
"1253","GO:0009137",0.000708692093347439,1,14,14,"purine nucleoside diphosphate catabolic process","BP"
"1280","GO:0009179",0.000708692093347439,1,14,14,"purine ribonucleoside diphosphate metabolic process","BP"
"1281","GO:0009181",0.000708692093347439,1,14,14,"purine ribonucleoside diphosphate catabolic process","BP"
"1169","GO:0008284",0.000820027529523698,0.999731992398682,45,56,"positive regulation of cell population proliferation","BP"
"3809","GO:0046434",0.000852234370050873,0.99989596524903,21,23,"organophosphate catabolic process","BP"
"4607","GO:0060284",0.00112805502321721,0.999656248505537,39,48,"regulation of cell development","BP"
"3748","GO:0046031",0.00117800122498491,1,13,13,"ADP metabolic process","BP"
"3749","GO:0046032",0.00117800122498491,1,13,13,"ADP catabolic process","BP"
"5332","GO:0072523",0.00120434303639114,0.999909857499758,17,18,"purine-containing compound catabolic process","BP"
"1263","GO:0009150",0.00129298041153437,0.999783673687332,23,26,"purine ribonucleotide metabolic process","BP"
"1259","GO:0009144",0.00184355399350746,0.999757156902237,19,21,"purine nucleoside triphosphate metabolic process","BP"
"1292","GO:0009205",0.00184355399350746,0.999757156902237,19,21,"purine ribonucleoside triphosphate metabolic process","BP"
"3369","GO:0043467",0.00193589959503347,0.999846886641703,16,17,"regulation of generation of precursor metabolites and energy","BP"
"1030","GO:0007178",0.00198677522382048,0.999735558686447,19,21,"cell surface receptor protein serine/threonine kinase signaling pathway","BP"
"4117","GO:0048858",0.00215488040878756,0.999429449791706,31,37,"cell projection morphogenesis","BP"
"5778","GO:0120039",0.00215488040878756,0.999429449791706,31,37,"plasma membrane bounded cell projection morphogenesis","BP"
"1532","GO:0010720",0.00224107391115748,0.999525673773881,25,29,"positive regulation of cell development","BP"
"2135","GO:0030198",0.00232858511420852,0.999683077081239,19,21,"extracellular matrix organization","BP"
"3276","GO:0043062",0.00232858511420852,0.999683077081239,19,21,"extracellular structure organization","BP"
"3559","GO:0045229",0.00232858511420852,0.999683077081239,19,21,"external encapsulating structure organization","BP"
"1308","GO:0009259",0.0025448759583909,0.999457890944561,24,28,"ribonucleotide metabolic process","BP"
"1945","GO:0019693",0.0025448759583909,0.999457890944561,24,28,"ribose phosphate metabolic process","BP"
"4107","GO:0048812",0.00276449077562295,0.999252957088714,30,36,"neuron projection morphogenesis","BP"
"1240","GO:0009117",0.00276649409368767,0.999257235034877,29,35,"nucleotide metabolic process","BP"
