UniqueCount	AmbigCount
36759	7
40837	3
179789	9
72817	6
27341	14
104779	31
66209	4
6957	0
3487	2954
55263	20
33205	1
135	0
63932	3
16	164
13	125
5	178
0	0
2	0
2	0
3	91
0	97
0	74
7	97
110	910
229	734
0	576
537	0
0	0
330	397
83	397
1	40
0	0
0	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
31	83
1734	0
0	2
1	609
0	280
3	310
10	7
0	1
0	6
1	0
0	0
0	571
0	572
493	144
0	1
0	0
0	76
3	67
4	30
0	4
0	4
305	98
0	98
237	557
76	469
0	136
408	105
3	59
0	103
2	122
0	120
0	108
0	32
0	32
0	39
1	655
0	665
2	0
0	0
0	0
1	3
0	1
0	2
0	2
1	3
2	11
0	802
11	0
2	0
2	0
1	792
5	802
27	9
1	7
174	424
0	333
0	3
0	424
0	126
263	126
0	718
24	728
0	116
539	116
0	36
0	36
0	13
0	35
0	31
0	8
0	35
0	0
0	0
9	173
23	172
4	21
128	0
8	11
0	0
0	11
9	321
7	46
87	329
968	725
7	226
8	722
184	0
0	0
425	429
0	429
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	81
0	0
0	12
160	432
0	293
0	77
0	432
173	33
0	33
0	477
0	73
0	317
48	489
203	52
16	52
1	242
4	223
0	216
0	0
0	0
0	0
86	0
0	0
0	14
0	2
0	14
1011	304
0	304
5	563
76	590
0	2
1	9
108	585
15	585
1	17
1	8
0	4
1	42
25	0
218	21
0	9
0	2
1	12
0	0
0	0
0	0
0	0
0	0
3	470
157	476
3	57
0	14
0	0
8	561
5	82
10	481
210	367
827	0
666	0
33	559
9	559
19	652
33	485
20	295
22	89
10	266
16	503
0	0
0	0
0	0
0	0
17	4318
86	4008
5	476
0	142
0	0
3	264
0	0
0	494
1	0
5	4479
34	192
345	132
20	324
0	0
0	0
5	37
721	256
6	218
47	246
0	7
0	0
0	0
0	0
0	53
0	53
99	126
9	126
2804	0
4	0
0	46
0	3
0	64
0	64
153	76
1	49
0	76
0	129
0	45
0	116
0	0
0	0
20	0
0	16
1	8
0	13
0	5
349	494
5	357
4	103
4	237
1	449
0	200
14	2079
0	2351
11282	6837
0	124
0	0
0	0
17	1898
31	1473
126	1845
0	1124
83	116
0	0
0	0
0	553
76	388
0	741
0	941
1	330
18	354
0	341
216	1386
4	1386
5	1287
31	1287
0	2023
0	44
0	1298
11	1117
620	111
12	29
25	140
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	10
11661	75
3	75
47	956
17	0
10	956
139	193
0	192
0	0
0	0
835	0
0	0
29	124
9	226
0	17
3	28
2	26
0	219
20	477
92	477
62	655
20	673
35	673
51	51
0	51
80	0
0	0
1	134
40	134
1108	351
1	25
0	137
0	198
0	1
28	33
26	378
699	0
531	5
1	5
4	169
0	171
1	16
1	28
0	14
12	143
3	0
0	2301
113	2305
6	2162
7	711
8	593
4	591
0	435
0	22
5	48
116	770
6	334
8	334
6	54
2	341
77	137
336	274
29	136
0	0
2364	1868
5	977
93	1087
3312	361
4	293
0	8
2	8
8	0
0	0
573	4470
50	4470
3	1978
0	105
0	23
19	104
2	43
0	320
0	22
339	320
20	154
0	154
0	942
19	1035
0	0
0	0
0	0
0	0
0	1062
0	1151
27	897
777	13
155	20
7	8
17	37
0	0
1	37
0	0
17	80
0	80
0	72
0	0
21	1294
8	657
44	622
26	150
1	1000
97	628
174	401
0	18
0	59
44	160
0	396
86	338
149	338
459	0
13	265
13	1370
0	284
280	353
48	522
0	522
0	0
14	2023
490	0
279	200
3	200
1189	325
0	325
0	0
0	0
20	1
807	0
5394	1
107	122
2	0
13	14
0	10
0	122
4392	173
1	98
0	98
0	31
433	31
380	18451
0	14891
43	8267
0	0
0	0
0	0
0	0
155	655
7	655
555	1190
0	0
485	296
0	298
2	275
22	121
563	0
0	18
1	18
0	18
0	18
0	0
0	0
482	3182
72	3182
7	72
0	1
0	1
0	1
0	2
0	2
2	2
1	3
0	316
0	1
69	316
12	0
3	0
1590	365
11	364
2	1
14	45
1	829
1	3
0	21
0	820
0	0
1	166
0	166
0	79
20	161
0	160
0	0
5	2
0	18
2	60
0	4
3	66
0	0
129	0
0	0
0	0
5	355
0	37
0	202
4	172
0	355
0	0
0	87
0	103
0	177
12	190
0	0
0	0
9	81
264	87
0	0
625	0
474	0
0	12
10	21
3	21
11	861
8	269
0	76
0	37
22	861
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
385	97
2	0
40	556
10	25
0	0
0	0
30	644
0	405
0	50
0	106
166	636
76	77
0	77
1067	4602
5	2160
6	3245
22	52
21	0
0	682
568	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
257	774
0	106
0	774
0	0
0	0
0	0
0	0
5	54
360	54
562	1
0	135
5	135
7	15
0	123
0	135
219	650
8	109
11	538
2	73
2	320
5	140
3	0
93	0
53	867
2563	910
14	265
0	0
92	0
0	0
0	0
0	0
5	35
0	5
0	35
0	0
250	801
0	413
73	1214
0	766
28	766
12	403
0	19
40	59
5	462
0	0
0	0
0	0
0	0
0	0
0	0
0	0
64	2901
1	105
0	2800
0	0
91	24
3	24
27	1123
0	1208
4	700
0	0
3	3
0	1210
1	0
0	0
0	0
29	2395
0	2686
170	330
831	378
5	39
0	39
0	4
0	4
0	0
0	0
267	196
0	0
5	0
527	28
2	28
269	1221
171	1221
296	55
0	17
1	38
0	0
17	162
0	162
1	190
0	41
0	21
0	0
875	13
5	95
29	0
0	6
0	10
1	10
25	5
360	139
0	129
1602	1
0	0
0	0
595	117
120	7
2	110
0	0
0	7
0	5
0	5
0	0
0	2
4074	483
0	0
0	483
1	122
9	122
0	0
0	0
0	0
538	0
0	21
162	1485
9	1485
0	27
2	169
0	0
0	0
242	126
0	126
0	0
139	0
646	0
9	0
254	169
8	159
0	107
0	426
7	621
0	5
0	5
27	5
0	0
884	573
4	573
206	8
0	4
0	0
0	4
0	0
2	656
0	183
0	0
2	604
1001	83
0	83
159	0
1	0
0	0
0	0
4	0
1	0
107	0
0	421
1	0
3	23
0	441
0	71
0	244
0	2
0	1
4	0
158	258
218	0
34	6607
0	2688
348	6013
1	5218
1	0
1	2731
0	341
2	12
14	1
0	765
150	6798
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	40
3	40
408	0
137	102
0	102
852	308
0	153
0	155
825	162
3	71
0	154
0	0
0	0
0	840
0	840
0	721
0	289
17	716
0	803
26	967
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	928
0	174
0	844
1	76
0	68
2	76
1414	0
28	166
0	175
7	206
31	25
89	25
8114	1120
3	403
0	142
0	13
4	0
0	0
0	0
0	0
0	0
5	238
1	41
0	238
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
87	552
0	354
0	8
0	14
1	28
0	0
32	0
8	0
0	329
17	2
0	0
2	2
0	0
0	2
0	0
3	2
788	0
1155	0
0	799
82	141
57	192
0	16
3	32
2	150
1	33
0	15
0	43
0	7
51	2
0	144
0	124
209	270
2242	1268
0	1268
2595	0
0	0
0	0
0	0
