"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1458","GO:0140657",0.000205059802953358,0.999977834913701,25,27,"ATP-dependent activity","MF"
"712","GO:0016887",0.00223183166321638,0.999819480906692,16,17,"ATP hydrolysis activity","MF"
"902","GO:0032559",0.00269171860291713,0.9987155567698,70,95,"adenyl ribonucleotide binding","MF"
"373","GO:0005524",0.00341804434944464,0.998345132920724,69,94,"ATP binding","MF"
"183","GO:0004386",0.00672196886987992,1,10,10,"helicase activity","MF"
"851","GO:0030554",0.0097139259926014,0.994809754565069,70,98,"adenyl nucleotide binding","MF"
"279","GO:0004930",0.0187301738587827,1,8,8,"G protein-coupled receptor activity","MF"
"271","GO:0004888",0.0189936135764323,0.995622489958394,17,20,"transmembrane signaling receptor activity","MF"
"389","GO:0008081",0.025843657316852,1,7,7,"phosphoric diester hydrolase activity","MF"
"392","GO:0008094",0.0309428002671308,1,7,7,"ATP-dependent activity, acting on DNA","MF"
"1349","GO:0097367",0.0343493767022232,0.978300623614891,84,124,"carbohydrate derivative binding","MF"
"900","GO:0032553",0.0383484898689609,0.975947706688957,78,115,"ribonucleotide binding","MF"
"901","GO:0032555",0.0453971363174907,0.971154828903477,77,114,"purine ribonucleotide binding","MF"
"76","GO:0003678",0.0527259171843634,1,6,6,"DNA helicase activity","MF"
"683","GO:0016817",0.054382617975768,0.973605247706806,31,43,"hydrolase activity, acting on acid anhydrides","MF"
"684","GO:0016818",0.054382617975768,0.973605247706806,31,43,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","MF"
"970","GO:0035639",0.0615644906277195,0.959916904861087,75,112,"purine ribonucleoside triphosphate binding","MF"
"1002","GO:0042578",0.0638304905779916,0.971263224544316,25,34,"phosphoric ester hydrolase activity","MF"
"1035","GO:0043168",0.0640602373589898,0.956259254485185,93,141,"anion binding","MF"
"664","GO:0016772",0.0704989573043717,0.95744711299943,52,76,"transferase activity, transferring phosphorus-containing groups","MF"
"1331","GO:0072341",0.0711715554305071,1,5,5,"modified amino acid binding","MF"
"1243","GO:0060090",0.0810043344562121,0.950052700632352,52,77,"molecular adaptor activity","MF"
"1317","GO:0070851",0.0820208358066597,1,5,5,"growth factor receptor binding","MF"
"623","GO:0016462",0.0833332376597374,0.957360787811009,29,41,"pyrophosphatase activity","MF"
"868","GO:0031434",0.0848089658492503,1,5,5,"mitogen-activated protein kinase kinase binding","MF"
"228","GO:0004672",0.0864819237441477,0.955317981089326,30,42,"protein kinase activity","MF"
"942","GO:0035014",0.087267659112364,1,5,5,"phosphatidylinositol 3-kinase regulator activity","MF"
"653","GO:0016740",0.0881666843697087,0.935681552802774,117,182,"transferase activity","MF"
"759","GO:0019207",0.0889585059993096,0.969700221124838,14,18,"kinase regulator activity","MF"
"665","GO:0016773",0.0932612752534214,0.948194716502594,35,50,"phosphotransferase activity, alcohol group as acceptor","MF"
"735","GO:0017076",0.0954225687087282,0.934622292935106,77,117,"purine nucleotide binding","MF"
"607","GO:0016301",0.107488838896167,0.938193290782713,36,52,"kinase activity","MF"
