"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"380","GO:0005515",0.0018168850420752,0.99878412313411,328,493,"protein binding","MF"
"1075","GO:0043169",0.00208442105644755,0.998750310388549,158,224,"cation binding","MF"
"315","GO:0005102",0.00230081444755888,0.999077202483988,53,68,"signaling receptor binding","MF"
"1141","GO:0046872",0.00291447688583554,0.99823080688365,154,219,"metal ion binding","MF"
"796","GO:0019904",0.00773429960790959,0.996767001874906,45,58,"protein domain specific binding","MF"
"379","GO:0005509",0.00965918474318832,0.997568097460058,23,27,"calcium ion binding","MF"
"373","GO:0005488",0.015351811689658,0.98900058166693,504,791,"binding","MF"
"1046","GO:0042802",0.0189392104477742,0.98789917299291,113,164,"identical protein binding","MF"
"993","GO:0035591",0.0213307162689612,1,8,8,"signaling adaptor activity","MF"
"372","GO:0005484",0.022684720658348,1,7,7,"SNAP receptor activity","MF"
"791","GO:0019899",0.0256690695442055,0.982941247551122,126,183,"enzyme binding","MF"
"80","GO:0002020",0.0269823514334777,0.994818327507786,14,16,"protease binding","MF"
"1488","GO:0140097",0.0320702774255647,0.990579160721867,19,23,"catalytic activity, acting on DNA","MF"
"1017","GO:0038023",0.0331851465769769,0.99019256397932,19,23,"signaling receptor activity","MF"
"1282","GO:0060089",0.0331851465769769,0.99019256397932,19,23,"molecular transducer activity","MF"
"674","GO:0016798",0.0335753076559005,1,7,7,"hydrolase activity, acting on glycosyl bonds","MF"
"293","GO:0004888",0.0395956192611356,0.989650240361516,16,19,"transmembrane signaling receptor activity","MF"
"828","GO:0030246",0.0428626690407103,0.994414596227959,10,11,"carbohydrate binding","MF"
"1145","GO:0046914",0.0443745206584951,0.976306116445203,46,63,"transition metal ion binding","MF"
"1144","GO:0046906",0.047876021419191,1,6,6,"tetrapyrrole binding","MF"
"1421","GO:0098772",0.0489781023767552,0.968342168388067,84,122,"molecular function regulator activity","MF"
"846","GO:0030545",0.0537458801967962,0.988588517861427,11,13,"signaling receptor regulator activity","MF"
"1073","GO:0043167",0.0561131664864181,0.95745898258454,225,343,"ion binding","MF"
"1009","GO:0036094",0.0595734865425692,0.954461651237638,237,363,"small molecule binding","MF"
"322","GO:0005126",0.0602652078449473,0.98683046054517,11,13,"cytokine receptor binding","MF"
"1414","GO:0097718",0.063591195908898,1,6,6,"disordered domain specific binding","MF"
"1188","GO:0048029",0.0656930766369197,1,6,6,"monosaccharide binding","MF"
"792","GO:0019900",0.0739780528858295,0.959701698372552,39,54,"kinase binding","MF"
"297","GO:0004930",0.0746149152409817,0.9892216948996,8,9,"G protein-coupled receptor activity","MF"
"1528","GO:0140640",0.0751657614129276,0.95896916411169,39,54,"catalytic activity, acting on a nucleic acid","MF"
"866","GO:0031072",0.0767399377327747,0.988815023488596,8,9,"heat shock protein binding","MF"
"929","GO:0032813",0.0774301846831924,1,5,5,"tumor necrosis factor receptor superfamily binding","MF"
"847","GO:0030546",0.0814517510215259,0.981141200467442,10,12,"signaling receptor activator activity","MF"
"426","GO:0008174",0.0906801077164756,1,5,5,"mRNA methyltransferase activity","MF"
"91","GO:0003678",0.0916692358768296,0.985840405734516,8,9,"DNA helicase activity","MF"
"228","GO:0004553",0.0927784177205066,1,5,5,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"1535","GO:0140677",0.0935123068275893,0.945194589912857,43,61,"molecular function activator activity","MF"
"1026","GO:0042162",0.102445782189029,1,5,5,"telomeric DNA binding","MF"
"780","GO:0019838",0.104675199355459,1,5,5,"growth factor binding","MF"
"670","GO:0016788",0.106601983632875,0.934979982249348,46,66,"hydrolase activity, acting on ester bonds","MF"
"662","GO:0016772",0.109847193236578,0.931882130070516,49,70,"transferase activity, transferring phosphorus-containing groups","MF"
"445","GO:0008270",0.111488591299951,0.937231525160237,35,49,"zinc ion binding","MF"
"1186","GO:0048018",0.114911210521424,0.971282120250233,9,11,"receptor ligand activity","MF"
"447","GO:0008289",0.115099269797146,0.935078033020472,34,48,"lipid binding","MF"
"1268","GO:0052689",0.116993292299,0.969911749282734,10,12,"carboxylic ester hydrolase activity","MF"
"425","GO:0008173",0.125561127219031,0.979055802775177,7,8,"RNA methyltransferase activity","MF"
"803","GO:0020037",0.125615471616348,1,4,4,"heme binding","MF"
"408","GO:0008094",0.129830929718836,0.957533125813052,12,15,"ATP-dependent activity, acting on DNA","MF"
"1222","GO:0050839",0.130318878358529,0.966113836612635,9,11,"cell adhesion molecule binding","MF"
"600","GO:0016301",0.132839198420708,0.91963682376478,40,57,"kinase activity","MF"
"1109","GO:0044325",0.142179504815991,0.976137782744805,6,7,"transmembrane transporter binding","MF"
"671","GO:0016790",0.14431269583705,1,4,4,"thiolester hydrolase activity","MF"
"1376","GO:0071889",0.146432718138366,1,4,4,"14-3-3 protein binding","MF"
"793","GO:0019901",0.147050374828784,0.91257720053375,35,50,"protein kinase binding","MF"
"103","GO:0003714",0.150457533916722,0.936772100103978,15,20,"transcription corepressor activity","MF"
"1501","GO:0140303",0.151565799611655,1,4,4,"intramembrane lipid transporter activity","MF"
"941","GO:0033293",0.152681677819347,1,4,4,"monocarboxylic acid binding","MF"
"1343","GO:0070530",0.154039063153911,1,4,4,"K63-linked polyubiquitin modification-dependent protein binding","MF"
"734","GO:0017116",0.155135755985541,1,4,4,"single-stranded DNA helicase activity","MF"
"1424","GO:0098918",0.158198423855643,1,4,4,"structural constituent of synapse","MF"
"1431","GO:0099186",0.158198423855643,1,4,4,"structural constituent of postsynapse","MF"
"591","GO:0016247",0.161160616994068,0.971517442978973,6,7,"channel regulator activity","MF"
"1428","GO:0099106",0.161160616994068,0.971517442978973,6,7,"ion channel regulator activity","MF"
"1574","GO:0141108",0.161160616994068,0.971517442978973,6,7,"transporter regulator activity","MF"
