"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"145","GO:0005102",0.0022830700477241,0.999463209334558,34,39,"signaling receptor binding","MF"
"603","GO:0050839",0.00873076428264336,0.999137654803361,16,17,"cell adhesion molecule binding","MF"
"407","GO:0030234",0.0142573294728196,0.995566164087256,29,35,"enzyme regulator activity","MF"
"382","GO:0019899",0.0229275655744746,0.989185359777508,56,73,"enzyme binding","MF"
"318","GO:0016788",0.0291371365819944,1,9,9,"hydrolase activity, acting on ester bonds","MF"
"523","GO:0042802",0.0330399944341948,0.985594942471252,41,52,"identical protein binding","MF"
"384","GO:0019901",0.038967500048524,0.988373487226995,21,25,"protein kinase binding","MF"
"317","GO:0016787",0.0441389947329391,0.980038476780484,40,51,"hydrolase activity","MF"
"720","GO:0098772",0.0508284019879516,0.976146711082291,39,51,"molecular function regulator activity","MF"
"225","GO:0008289",0.0571766502271483,0.98737653330711,14,16,"lipid binding","MF"
"508","GO:0038023",0.066324945515932,1,7,7,"signaling receptor activity","MF"
"647","GO:0060089",0.066324945515932,1,7,7,"molecular transducer activity","MF"
"618","GO:0051117",0.0830622769753518,1,6,6,"ATPase binding","MF"
"195","GO:0008047",0.0912694420568533,0.977554317262281,13,15,"enzyme activator activity","MF"
"33","GO:0002020",0.0919095704976166,1,6,6,"protease binding","MF"
"519","GO:0042578",0.094629143126088,1,6,6,"phosphoric ester hydrolase activity","MF"
"363","GO:0019207",0.101931860682861,0.98356122594675,9,10,"kinase regulator activity","MF"
"379","GO:0019887",0.101931860682861,0.98356122594675,9,10,"protein kinase regulator activity","MF"
"760","GO:0140677",0.104472953078656,0.962599485412641,18,22,"molecular function activator activity","MF"
"137","GO:0005048",0.115717195763233,1,5,5,"signal sequence binding","MF"
"562","GO:0044877",0.116176743978137,0.931364854431587,55,75,"protein-containing complex binding","MF"
"198","GO:0008092",0.124481121424033,0.933309599500729,37,49,"cytoskeletal protein binding","MF"
"161","GO:0005200",0.126459039796673,1,5,5,"structural constituent of cytoskeleton","MF"
"750","GO:0140313",0.139787546160325,1,5,5,"molecular sequestering activity","MF"
"319","GO:0016791",0.140512105498926,1,5,5,"phosphatase activity","MF"
"374","GO:0019838",0.141421544727577,0.974989774284771,8,9,"growth factor binding","MF"
"178","GO:0005509",0.14160632494341,0.961469305502469,11,13,"calcium ion binding","MF"
"383","GO:0019900",0.142000494914763,0.936903205915644,21,27,"kinase binding","MF"
"128","GO:0004888",0.14615088696878,1,5,5,"transmembrane signaling receptor activity","MF"
"159","GO:0005178",0.152233574508196,0.972302769074546,8,9,"integrin binding","MF"
"173","GO:0005488",0.159146656789118,0.907411819743781,167,246,"binding","MF"
"313","GO:0016772",0.159693687014558,0.97039457038795,8,9,"transferase activity, transferring phosphorus-containing groups","MF"
"489","GO:0035091",0.161284732673825,1,4,4,"phosphatidylinositol binding","MF"
"63","GO:0003779",0.164248754883705,0.920777432040754,23,30,"actin binding","MF"
"761","GO:0140678",0.165977358077337,0.929646914014007,16,21,"molecular function inhibitor activity","MF"
"575","GO:0046914",0.177426631931286,0.922882348200491,17,22,"transition metal ion binding","MF"
"217","GO:0008233",0.183807752310154,0.94630222047683,10,12,"peptidase activity","MF"
"541","GO:0043169",0.184304377274508,0.884715010995602,49,68,"cation binding","MF"
"572","GO:0046872",0.184304377274508,0.884715010995602,49,68,"metal ion binding","MF"
"656","GO:0061135",0.187924731244017,1,4,4,"endopeptidase regulator activity","MF"
"617","GO:0051087",0.192791533148036,0.962425247773051,7,8,"protein-folding chaperone binding","MF"
"355","GO:0017166",0.19778005465731,1,4,4,"vinculin binding","MF"
"748","GO:0140311",0.205999161694135,1,4,4,"protein sequestering activity","MF"
"109","GO:0004721",0.207070010592156,1,4,4,"phosphoprotein phosphatase activity","MF"
"631","GO:0051879",0.208829984990983,1,4,4,"Hsp90 protein binding","MF"
"174","GO:0005496",0.212071768589301,1,4,4,"steroid binding","MF"
"728","GO:0106222",0.21411913768397,1,4,4,"lncRNA binding","MF"
"573","GO:0046873",0.214133136542199,1,4,4,"metal ion transmembrane transporter activity","MF"
"69","GO:0003924",0.227880040382624,0.929200668397094,9,11,"GTPase activity","MF"
"186","GO:0005525",0.227880040382629,0.929200668397094,9,11,"GTP binding","MF"
"359","GO:0019001",0.227880040382629,0.929200668397094,9,11,"guanyl nucleotide binding","MF"
"469","GO:0032561",0.227880040382629,0.929200668397094,9,11,"guanyl ribonucleotide binding","MF"
"505","GO:0036094",0.236252070852992,0.836321114958531,73,104,"small molecule binding","MF"
"224","GO:0008270",0.240077543901327,0.896949890685031,13,17,"zinc ion binding","MF"
"123","GO:0004857",0.245048355532987,0.886268177701098,14,19,"enzyme inhibitor activity","MF"
"296","GO:0016667",0.25148587725995,1,3,3,"oxidoreductase activity, acting on a sulfur group of donors","MF"
"436","GO:0031072",0.253774412435027,0.91770729356339,9,11,"heat shock protein binding","MF"
"608","GO:0051015",0.256771211303612,0.87719540380763,16,21,"actin filament binding","MF"
"83","GO:0004180",0.260575801193529,1,3,3,"carboxypeptidase activity","MF"
"794","GO:1901981",0.2607554569859,1,3,3,"phosphatidylinositol phosphate binding","MF"
"655","GO:0061134",0.264385196645287,0.942187208853422,6,7,"peptidase regulator activity","MF"
