"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"386","GO:0008289",0.0104655646498788,0.996378825130018,42,49,"lipid binding","MF"
"248","GO:0005085",0.0273611185531028,1,11,11,"guanyl-nucleotide exchange factor activity","MF"
"1174","GO:0140097",0.0278565187491547,1,11,11,"catalytic activity, acting on DNA","MF"
"1298","Other",0.0355487447135142,0.981431360517136,63,79,NA,NA
"345","GO:0008094",0.0384613602501826,1,10,10,"ATP-dependent activity, acting on DNA","MF"
"582","GO:0016853",0.03889300140768,1,9,9,"isomerase activity","MF"
"327","GO:0005543",0.0474664680187271,0.984534063202375,25,29,"phospholipid binding","MF"
"995","GO:0050839",0.0535134864194703,0.992215682871622,13,14,"cell adhesion molecule binding","MF"
"258","GO:0005125",0.0586877825982527,1,8,8,"cytokine activity","MF"
"1270","GO:1901681",0.0793454150448632,0.980376885634206,15,17,"sulfur compound binding","MF"
"542","GO:0016705",0.0847214344119598,1,7,7,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"273","GO:0005178",0.093284741178805,0.984549445389817,11,12,"integrin binding","MF"
"93","GO:0003779",0.098448372355999,0.963729174926179,21,25,"actin binding","MF"
"842","GO:0038024",0.12665383431813,1,6,6,"cargo receptor activity","MF"
"648","GO:0019838",0.133670322307504,1,6,6,"growth factor binding","MF"
"343","GO:0008092",0.162274968795148,0.900222996099043,50,65,"cytoskeletal protein binding","MF"
"855","GO:0042393",0.162519630758422,0.933422497107236,19,23,"histone binding","MF"
"810","GO:0035091",0.164728161879698,0.9322851036298,19,23,"phosphatidylinositol binding","MF"
"585","GO:0016859",0.165119001597059,1,5,5,"cis-trans isomerase activity","MF"
"1113","GO:0072341",0.168768657033411,1,5,5,"modified amino acid binding","MF"
"1273","GO:1902936",0.169836044568375,0.966570287656992,9,10,"phosphatidylinositol bisphosphate binding","MF"
"695","GO:0030246",0.170463403766412,0.94926828181835,12,14,"carbohydrate binding","MF"
"314","GO:0005516",0.171232661687924,0.966187498005457,9,10,"calmodulin binding","MF"
"665","GO:0019955",0.173241847310527,1,5,5,"cytokine binding","MF"
"315","GO:0005518",0.173540436624856,1,5,5,"collagen binding","MF"
"330","GO:0005546",0.175886971475476,1,5,5,"phosphatidylinositol-4,5-bisphosphate binding","MF"
"376","GO:0008236",0.177457306362492,1,5,5,"serine-type peptidase activity","MF"
"626","GO:0017171",0.177457306362492,1,5,5,"serine hydrolase activity","MF"
"1067","GO:0070006",0.177751106646331,1,5,5,"metalloaminopeptidase activity","MF"
"70","GO:0003678",0.191951871516121,1,5,5,"DNA helicase activity","MF"
"782","GO:0033218",0.193428555329643,0.960733715910884,8,9,"amide binding","MF"
"372","GO:0008201",0.20266836225807,0.958041085331399,8,9,"heparin binding","MF"
"518","GO:0016491",0.207386647305792,0.896647151637054,22,28,"oxidoreductase activity","MF"
"1216","GO:0140658",0.212460761327621,1,5,5,"ATP-dependent chromatin remodeler activity","MF"
"882","GO:0043167",0.227302476715645,0.819561500094087,205,281,"ion binding","MF"
"833","GO:0036094",0.231037029630251,0.815848210769246,214,294,"small molecule binding","MF"
"94","GO:0003785",0.23373948987993,1,4,4,"actin monomer binding","MF"
"90","GO:0003755",0.237638443489255,1,4,4,"peptidyl-prolyl cis-trans isomerase activity","MF"
"602","GO:0016922",0.238184331019569,0.947068577575529,8,9,"nuclear receptor binding","MF"
"3","GO:0000062",0.238684842490405,1,4,4,"fatty-acyl-CoA binding","MF"
"1166","GO:0120227",0.238684842490405,1,4,4,"acyl-CoA binding","MF"
"1267","GO:1901567",0.238684842490405,1,4,4,"fatty acid derivative binding","MF"
"484","GO:0015485",0.241331921134998,1,4,4,"cholesterol binding","MF"
"887","GO:0043178",0.241331921134998,1,4,4,"alcohol binding","MF"
"53","GO:0001786",0.243826290000379,1,4,4,"phosphatidylserine binding","MF"
"264","GO:0005158",0.250730525239063,1,4,4,"insulin receptor binding","MF"
