UniqueCount	AmbigCount
47172	3
49126	1
217207	16
84436	11
29030	7
109109	12
81269	5
7818	0
3769	3542
67082	29
39577	1
139	0
79881	3
27	205
19	141
10	211
0	0
3	0
1	0
4	90
0	94
0	67
12	95
98	905
268	773
0	662
580	0
0	0
420	373
90	373
0	33
0	0
0	0
0	0
4	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
79	138
1327	0
0	0
0	813
0	376
5	396
25	17
2	11
0	17
2	0
0	0
0	794
0	796
589	99
6	0
1	0
0	40
0	59
0	21
0	2
0	2
290	134
0	134
238	599
54	545
0	120
509	103
2	86
0	105
10	115
3	115
1	100
0	45
0	31
0	36
0	855
0	866
2	0
0	0
0	0
0	1
0	6
0	0
0	0
1	0
2	7
0	779
2	0
6	0
0	0
0	776
0	780
31	0
1	0
143	404
0	296
0	0
0	401
0	144
322	144
0	926
28	937
0	58
737	58
0	44
0	44
0	27
0	44
0	44
0	5
0	44
0	0
0	0
29	184
39	175
9	22
216	1
12	29
0	0
0	29
10	317
7	31
111	331
889	696
5	155
12	691
81	0
0	0
499	365
0	365
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	137
0	0
0	14
168	380
0	263
0	90
0	380
139	27
0	27
0	654
1	63
0	411
48	690
215	66
15	66
1	228
4	207
0	201
0	0
0	0
0	0
90	0
1	0
0	8
0	0
0	8
1008	284
1	284
10	601
97	613
0	0
5	0
164	683
9	683
5	10
0	5
0	1
0	29
22	0
211	25
0	8
0	3
0	17
2	0
0	0
0	0
0	0
0	0
4	421
167	432
1	108
5	13
0	2
5	609
11	70
11	539
190	417
953	0
769	0
31	641
16	641
24	616
26	498
11	308
46	77
2	202
7	515
0	0
0	0
0	0
0	0
16	3804
73	3549
5	387
0	127
0	0
0	253
0	0
17	434
0	0
1	3968
15	180
372	116
15	296
0	0
0	0
4	37
743	230
7	205
36	216
0	1
0	0
0	0
0	0
0	33
1	33
105	147
10	147
2926	0
0	2
0	24
0	2
0	33
0	31
255	107
0	75
0	69
0	123
4	49
0	102
0	0
0	0
45	0
1	33
0	7
0	28
0	2
353	589
11	394
5	81
4	257
0	544
3	197
23	2240
0	2470
12102	7686
0	82
0	0
0	0
23	1768
12	1276
99	1751
0	957
67	90
0	0
0	0
0	480
60	361
0	671
0	843
1	252
18	271
0	255
276	1712
2	1712
0	994
35	994
3	1981
0	31
0	1277
6	1057
762	132
9	28
32	160
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	5
0	10
10504	46
3	45
93	992
16	0
1	992
202	204
0	197
0	0
0	0
681	0
0	0
19	82
8	260
0	18
6	25
0	25
0	258
17	397
100	397
79	697
15	709
19	709
95	70
0	70
118	0
0	0
5	130
60	130
1025	361
5	16
