UniqueCount	AmbigCount
58303	4
56064	5
283776	54
100895	10
32509	16
146552	28
87771	8
9780	0
4481	4209
72629	31
43971	9
160	0
97348	6
17	203
24	158
12	210
0	0
0	0
1	0
1	147
0	155
2	85
18	159
118	1141
470	958
0	760
841	0
4	0
362	423
132	423
4	34
0	0
0	0
0	0
3	1
0	1
0	0
5	1
0	0
0	1
0	1
0	0
69	148
1808	0
1	0
1	933
0	404
9	459
11	36
1	16
0	36
0	0
0	0
0	869
0	866
746	196
1	5
1	0
0	104
4	87
6	31
0	2
0	1
472	193
0	193
246	808
102	702
0	216
658	143
2	102
0	146
2	143
2	142
0	134
0	68
0	46
0	58
9	941
0	953
2	0
0	0
0	0
0	2
0	2
0	1
0	0
0	0
2	5
0	956
17	0
10	0
2	0
0	946
9	957
37	2
3	2
185	503
0	388
0	1
0	498
7	183
322	183
0	1071
32	1085
0	142
837	142
0	66
0	74
0	33
2	72
0	64
0	18
0	69
0	0
0	0
19	212
35	208
9	36
275	1
8	18
0	0
1	18
19	404
4	56
138	418
1141	1071
33	326
22	1066
93	0
2	0
553	548
0	548
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	148
0	0
0	23
236	608
0	412
0	114
1	607
235	44
0	44
1	711
0	95
0	461
69	739
288	81
19	81
2	281
19	240
0	238
0	0
0	0
0	0
100	0
4	0
0	7
0	1
0	7
1258	395
5	395
6	855
122	886
0	0
2	0
133	736
28	736
2	13
2	7
0	8
3	60
43	0
295	44
0	21
0	8
0	23
0	0
0	0
0	0
0	0
0	0
5	607
205	624
0	134
0	22
0	2
12	739
16	103
18	637
251	470
1338	0
1104	0
46	844
25	844
33	958
24	718
17	474
28	156
12	352
16	748
0	0
0	0
0	0
0	0
31	5261
81	4963
1	536
0	190
0	0
0	387
0	0
2	643
4	0
13	5464
32	248
375	146
10	394
0	0
0	0
15	62
927	314
6	282
59	309
0	4
0	0
0	0
0	0
0	61
0	61
129	166
10	166
3762	0
0	1
0	23
0	1
0	39
0	38
215	123
1	68
1	88
0	145
0	82
0	124
0	0
0	0
52	0
0	22
1	14
0	12
0	4
507	779
5	546
11	223
1	425
6	679
5	227
17	2591
0	2884
15764	8507
0	149
0	0
0	0
12	2255
32	1735
99	2206
0	1329
133	130
0	0
0	0
0	727
61	480
0	995
1	1207
7	383
26	416
1	399
290	2381
4	2381
3	1588
47	1588
1	2563
0	61
0	1662
2	1431
795	169
19	77
42	246
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	8
14959	111
8	111
129	1317
35	0
1	1317
258	320
0	318
0	0
0	0
934	0
0	0
23	149
11	388
0	30
3	40
3	35
0	378
20	572
120	572
88	778
14	800
60	800
76	85
0	85
148	0
0	0
9	163
49	164
1493	471
4	30
0	183
0	259
4	0
44	82
62	700
833	1
645	7
2	7
2	302
4	300
2	38
2	48
3	35
10	258
2	0
4	2711
130	2719
4	2557
4	939
14	758
5	832
0	628
10	63
3	70
125	1013
1	503
8	503
5	53
3	504
166	276
502	466
66	190
0	0
2853	2654
11	1215
151	1705
4418	553
6	450
0	10
0	11
16	0
0	0
660	5646
78	5646
3	2644
0	159
0	49
30	156
0	75
0	389
0	45
417	389
12	159
0	158
0	1171
37	1275
0	0
0	0
0	0
0	0
0	1439
0	1539
40	1288
993	31
186	42
15	13
33	43
0	0
0	43
0	0
6	118
0	118
0	88
0	0
30	1864
14	962
24	926
21	259
3	1545
161	837
242	525
0	20
0	51
81	206
1	515
95	466
182	466
687	0
4	382
6	426
0	419
317	536
64	622
2	622
0	0
17	2563
590	0
419	299
1	299
1534	419
0	417
0	0
0	0
19	0
1096	0
6860	0
106	112
0	1
19	19
0	14
0	112
5723	295
3	134
0	134
1	26
574	31
661	25234
0	20885
10	10803
0	0
0	0
0	0
0	0
245	846
18	846
790	1810
0	0
694	442
5	444
1	416
19	146
573	0
0	47
3	46
0	46
0	44
0	0
0	0
602	3635
55	3635
4	100
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	443
0	2
110	443
22	0
6	0
2037	466
13	460
2	6
21	37
4	1037
1	3
0	68
0	1043
0	0
2	194
0	194
0	86
38	193
0	192
0	2
8	1
0	12
0	47
0	6
5	54
0	0
172	0
0	0
0	0
2	386
0	50
0	199
5	191
0	383
0	0
0	111
0	137
0	225
24	250
0	0
0	0
3	138
314	140
0	0
841	0
675	0
0	14
9	20
2	20
12	1153
7	584
0	88
0	57
13	1153
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
606	173
7	0
98	922
6	66
0	0
0	0
46	881
0	553
0	90
0	104
203	874
72	113
0	108
1798	6478
32	3276
16	4772
51	125
32	0
3	1003
795	0
0	0
1	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
401	1108
3	153
0	1108
0	0
0	0
0	0
0	0
12	79
357	80
686	1
0	149
5	146
0	11
0	139
0	149
305	887
6	138
10	759
0	131
6	351
10	178
14	0
113	0
52	2664
3398	1331
10	1878
0	0
152	0
3	0
0	0
0	0
6	46
4	21
0	45
0	0
232	1130
0	561
92	1691
2	976
37	976
28	457
0	24
44	40
10	497
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	2816
0	145
0	2702
1	0
101	66
6	66
40	1511
0	1647
5	913
2	0
12	8
0	1664
3	0
0	0
1	0
33	2425
0	2704
256	535
1116	613
9	20
0	22
1	4
0	4
0	0
0	0
223	129
0	0
2	0
803	50
1	50
520	1894
207	1894
348	59
0	18
1	41
0	0
17	270
0	270
1	222
0	60
4	36
0	0
1261	38
10	120
47	0
4	12
0	25
2	25
24	13
556	257
0	214
2390	2
0	0
0	0
817	226
126	5
4	221
0	0
0	11
0	4
0	11
0	1
0	0
5948	653
2	0
1	653
11	197
14	196
0	0
0	0
0	0
738	0
1	12
246	2002
12	2002
2	42
0	231
0	0
0	0
355	161
0	161
0	0
193	0
747	0
4	0
279	237
19	221
3	155
0	624
18	883
0	11
0	11
25	11
1	0
1243	826
8	826
236	22
3	9
0	0
0	13
0	4
4	951
7	294
4	0
0	868
1436	137
1	137
210	0
2	2
0	2
0	0
6	1
0	1
96	0
0	820
0	0
0	40
0	851
0	72
0	312
0	3
0	0
0	0
255	318
326	0
56	8817
0	3633
531	8051
2	7076
1	0
0	3649
55	472
13	28
17	1
1	1065
163	9067
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	65
15	65
603	0
169	116
0	116
994	362
0	175
0	187
1139	188
7	109
0	185
0	0
1	0
0	1024
0	1024
0	905
0	483
40	1310
0	1442
30	1705
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
25	1382
0	277
0	1217
1	100
3	87
1	98
1755	0
30	142
0	139
10	170
46	23
101	23
11837	1209
3	675
6	281
2	15
3	0
0	0
0	0
0	0
0	0
14	345
4	61
0	345
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
113	784
0	465
1	12
0	16
2	24
0	0
40	5
14	0
0	448
29	3
0	2
0	1
0	8
0	10
0	8
2	10
1190	0
1520	0
0	1050
94	178
66	231
1	22
1	49
1	172
0	27
0	12
0	47
2	6
49	0
0	154
1	113
217	267
3165	1648
0	1647
3052	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	401
0	226
0	0
263	260
6	0
0	96
7	205
0	69
8	75
56	177
0	190
0	149
0	0
271	2200
71	5420
1528	5202
0	69
1	0
1	0
0	7
40	72
1	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
144	1402
0	1402
0	0
1778	195
2	195
0	1602
1	7
0	90
59	1602
402	51
0	51
0	0
372	69
2	0
0	69
0	0
10	623
285	623
18	1248
0	10770
0	315
162	10785
2	8518
176	392
1	392
237	504
0	503
0	0
0	4
55	347
0	5
9	549
3	578
58	517
6	22
0	0
0	0
0	6
0	2
0	6
0	6
0	0
0	0
0	0
25	1001
3	1001
0	9
0	9
