UniqueCount	AmbigCount
46055	2
47116	2
206809	6
90288	12
26615	29
121791	43
81349	5
8901	0
4007	3176
63992	37
33813	1
121	0
77491	1
17	134
19	107
9	143
0	1
0	0
0	1
0	97
0	101
0	75
17	101
114	989
307	839
0	643
582	0
3	0
403	494
90	494
4	41
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	97
2125	0
0	0
0	725
0	282
3	339
9	14
0	12
0	13
0	1
0	1
0	693
0	694
648	160
1	1
0	0
0	93
1	66
0	10
0	1
0	0
460	131
3	131
235	669
71	578
0	162
515	141
1	95
0	141
2	158
1	157
0	137
0	58
0	52
0	63
4	767
0	776
1	0
0	0
0	0
1	2
0	7
0	3
0	4
0	6
8	22
0	939
16	0
7	0
2	0
0	922
3	939
33	3
3	1
130	465
0	343
0	1
0	462
4	183
307	183
0	856
29	867
0	108
678	108
1	29
0	31
0	12
0	29
0	31
0	7
0	29
0	0
0	0
11	193
41	189
0	21
151	1
15	14
0	0
0	14
12	369
5	51
117	389
1131	874
16	286
10	870
246	6
0	6
579	547
0	547
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	96
0	0
0	16
203	530
0	357
2	110
1	530
213	40
0	40
0	612
1	67
0	414
31	634
258	48
7	48
2	243
5	224
0	211
0	0
0	0
0	0
80	0
1	0
0	8
0	2
0	8
1182	336
0	336
6	614
59	631
0	2
2	0
136	645
26	645
3	17
0	8
0	6
0	45
30	0
266	28
1	5
0	0
1	23
0	0
0	0
0	0
0	0
0	0
1	631
190	636
3	43
1	11
0	2
8	617
15	92
27	525
237	399
1169	0
873	0
54	607
9	607
9	706
29	554
21	348
36	122
12	226
8	594
0	0
0	0
0	0
0	0
39	4720
89	4438
1	453
0	148
0	0
2	361
0	0
3	582
2	0
3	4897
41	255
394	174
21	429
0	0
0	0
6	37
858	340
4	296
58	329
0	15
0	0
0	0
0	0
1	33
0	33
102	125
8	125
3355	0
0	1
0	53
0	2
0	71
0	66
202	111
0	65
0	66
0	108
0	82
0	100
0	0
0	0
27	0
0	15
1	5
0	12
0	2
370	636
3	444
7	94
2	283
0	580
3	233
10	2167
0	2422
12185	7124
0	139
0	0
0	0
21	2087
35	1548
123	2034
0	1220
104	90
0	0
0	0
0	595
70	415
0	803
0	1011
4	342
32	372
2	351
228	1643
5	1643
4	1510
44	1510
0	2310
0	47
0	1557
11	1347
632	138
8	22
22	160
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	13
12810	92
8	92
80	900
26	0
0	900
226	238
0	236
0	0
0	0
958	0
0	0
38	139
6	323
0	18
3	24
0	23
0	322
16	571
96	571
92	850
12	868
28	868
56	74
0	74
106	0
0	0
5	130
31	130
1395	395
1	34
0	169
0	235
16	3
40	68
42	513
789	0
615	5
0	5
2	278
3	282
2	33
4	52
2	32
8	231
1	0
3	2746
115	2772
13	2637
3	803
21	668
15	668
1	465
0	45
2	87
156	874
4	381
7	381
5	55
1	376
199	223
391	411
50	188
0	0
2672	2216
15	1082
115	1382
3732	447
1	389
0	6
0	6
8	0
0	0
627	5247
72	5247
12	2248
0	115
0	36
29	113
3	49
0	356
1	29
354	356
20	205
0	205
0	1031
37	1127
0	0
0	0
0	0
0	0
0	1228
0	1304
45	1036
945	17
158	23
8	8
42	53
0	0
0	53
0	0
13	103
0	103
0	76
0	0
17	1579
6	868
30	814
19	211
6	1290
128	769
175	538
0	24
0	64
56	201
1	527
94	424
221	424
594	0
11	327
2	652
0	357
313	458
71	588
3	588
0	0
11	2310
495	1
366	264
0	264
1269	408
0	408
0	0
0	0
23	1
904	0
6522	0
108	101
0	1
25	13
0	11
0	101
4854	229
1	129
0	129
1	54
468	54
417	22933
0	18807
10	10371
0	0
0	0
0	0
0	0
245	685
7	685
658	1533
0	0
592	291
2	291
2	274
24	152
626	0
0	36
5	36
0	36
2	34
0	0
0	0
638	3563
52	3563
6	95
0	1
0	1
0	1
2	0
1	0
0	0
0	1
0	371
0	0
68	371
3	0
7	0
1574	346
12	345
10	1
14	42
1	804
0	0
0	29
0	798
0	0
0	167
0	167
0	66
39	163
0	160
0	3
12	1
0	28
1	60
0	2
1	72
0	0
117	0
0	1
0	1
6	404
0	68
0	215
5	184
0	404
0	0
0	103
0	108
0	176
13	217
0	0
0	0
4	83
298	83
0	0
759	0
591	0
0	10
6	26
4	26
4	1079
13	173
0	87
0	78
16	1079
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
499	87
4	0
82	752
2	30
0	0
0	0
37	664
0	421
0	54
0	100
178	635
80	97
0	93
1293	5179
10	2683
6	3601
33	80
20	0
2	565
624	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
265	1022
1	154
0	1022
0	0
0	0
0	0
0	0
5	84
348	84
634	0
0	137
6	137
3	11
0	116
0	137
217	647
3	85
9	546
4	75
5	296
2	136
9	0
74	0
59	876
3015	1148
21	231
0	0
120	0
0	0
0	0
0	0
5	37
1	15
0	35
0	0
299	1031
0	534
79	1565
0	870
27	870
34	409
0	18
37	67
6	476
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	3299
1	90
0	3204
1	0
54	31
2	31
34	1636
0	1739
2	923
2	0
12	12
0	1741
10	0
0	0
0	0
42	2751
0	3039
224	426
993	486
4	41
0	42
0	11
0	11
0	0
0	0
241	219
0	0
0	0
612	52
4	52
427	1566
210	1566
281	30
0	8
0	22
0	0
19	173
0	173
6	187
0	29
1	15
0	0
1068	22
3	118
57	0
0	12
0	24
1	24
46	17
461	233
0	206
1967	0
0	0
0	0
714	142
139	3
0	139
0	0
0	4
0	1
1	4
3	3
0	3
4567	554
2	0
2	554
9	162
14	162
0	0
0	0
0	0
572	0
0	12
244	1788
10	1788
0	33
0	238
0	0
0	0
318	190
0	190
0	0
175	0
782	0
6	0
285	198
6	191
6	100
0	500
8	720
0	6
0	6
24	6
0	0
1039	695
2	695
267	20
2	6
0	0
0	14
0	2
1	769
1	213
3	0
4	710
1316	127
1	127
191	0
2	0
0	0
0	0
7	0
0	0
126	0
0	526
0	0
0	30
2	548
0	70
0	240
0	2
0	0
0	0
169	254
207	0
24	7804
0	3032
484	7050
1	6152
0	0
1	3008
12	417
9	24
26	2
1	962
140	8047
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	59
10	59
485	0
109	95
0	95
925	307
0	153
0	154
946	212
2	111
0	204
13	0
0	0
0	960
0	960
0	843
0	324
15	811
0	886
25	1076
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	1138
0	252
0	1006
3	71
3	59
2	71
1745	0
47	163
0	160
11	199
25	18
81	18
9806	939
1	600
0	154
4	11
4	0
0	0
0	0
0	0
0	0
17	289
0	44
0	289
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	632
0	434
0	11
0	16
3	29
0	0
33	0
11	0
0	321
16	6
0	3
0	3
0	0
0	0
0	0
0	0
897	0
1417	0
0	1030
105	169
53	286
0	25
0	41
3	232
0	46
0	16
