UniqueCount	AmbigCount
44724	6
43138	2
211785	18
79254	1
23360	10
108632	20
71613	2
7721	0
3296	3433
53660	15
33664	2
91	0
72971	4
21	193
26	158
12	204
0	0
1	0
0	0
0	136
0	152
0	97
11	156
106	1054
314	852
0	665
822	0
5	0
292	324
71	324
1	30
0	0
0	0
0	0
7	5
0	5
0	0
2	1
0	0
0	1
0	1
0	0
49	102
1559	0
0	0
0	720
0	326
4	348
9	22
10	8
0	22
0	0
0	0
1	676
0	676
639	171
1	4
0	0
0	76
5	91
8	36
2	4
0	2
398	103
2	103
246	589
72	521
0	148
588	166
0	120
0	166
5	117
4	115
0	108
0	53
0	33
0	49
14	749
0	757
5	0
0	0
0	0
0	6
0	6
0	0
0	1
0	1
0	14
0	742
8	0
10	0
0	0
3	714
4	742
35	4
0	4
128	436
0	333
0	0
0	432
1	216
313	216
0	810
21	818
0	107
622	107
0	47
0	46
0	30
0	46
0	44
3	8
0	45
0	0
0	0
10	193
35	186
6	29
271	0
6	16
0	0
0	16
11	307
8	53
89	323
1078	918
12	305
20	916
85	1
0	1
467	442
0	442
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	99
0	0
0	22
155	484
1	337
0	99
5	484
191	60
0	60
0	520
1	78
0	342
43	549
231	55
12	55
1	228
8	204
0	190
0	0
0	0
0	0
70	0
0	0
0	19
0	0
0	19
866	265
2	265
12	752
63	779
0	0
1	1
94	548
23	548
0	13
3	1
0	5
0	63
30	0
263	30
0	4
0	2
1	26
0	0
0	0
0	0
0	0
0	0
1	536
194	548
2	51
2	14
0	0
0	621
17	91
17	532
174	393
1056	0
845	0
32	682
11	682
30	894
30	706
17	474
61	164
4	310
14	735
0	0
0	0
0	0
0	0
31	4554
71	4221
5	457
0	125
0	0
3	379
0	0
0	557
6	1
10	4712
32	211
273	106
11	317
0	0
0	0
7	33
777	297
4	256
51	299
0	4
0	0
0	0
0	0
0	58
0	58
71	118
6	118
3053	0
0	2
0	29
0	3
0	37
0	35
185	104
0	70
0	49
0	120
0	53
1	101
0	0
0	0
53	0
0	14
0	14
0	9
0	9
418	601
4	414
8	127
6	302
0	527
6	217
19	2131
0	2375
14313	6978
0	111
0	0
0	0
6	1896
27	1472
97	1802
0	1146
77	82
0	0
0	0
0	582
48	374
0	819
0	958
8	308
19	334
4	321
198	1854
8	1854
5	1368
44	1368
1	1950
0	41
0	1330
5	1117
643	127
14	49
34	176
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	13
12001	70
13	67
74	1031
36	0
3	1031
208	239
0	229
0	0
0	0
812	0
0	0
28	111
2	217
0	13
1	29
0	28
0	214
22	473
84	473
60	672
24	700
38	701
56	82
0	82
128	0
0	0
1	122
59	122
1265	437
0	21
0	184
0	263
2	2
21	61
26	390
705	0
518	3
0	3
6	237
2	238
3	17
1	46
3	20
7	202
1	0
1	1994
133	2001
9	1896
0	794
19	611
7	645
1	493
6	33
4	43
95	855
5	420
10	420
5	47
0	421
163	222
436	324
59	102
0	0
2170	1983
7	820
113	1319
3397	521
8	425
0	13
0	12
14	0
0	0
569	4695
73	4695
9	2058
0	101
0	33
23	101
2	37
0	321
1	41
329	321
13	170
0	167
0	1054
24	1171
0	0
0	0
0	0
0	0
0	1225
0	1323
35	1103
808	17
152	21
10	4
17	33
0	0
0	33
0	0
8	109
0	109
0	81
0	0
15	1476
4	745
48	715
25	192
0	1180
136	689
152	463
0	17
0	72
50	185
0	457
103	368
133	368
598	0
5	298
2	211
0	322
238	410
69	536
1	536
0	0
6	1950
492	0
359	294
5	294
1224	367
0	367
0	0
0	0
13	0
871	1
5473	0
76	103
0	1
11	16
0	14
0	103
4760	232
8	147
0	147
0	42
429	42
535	21390
0	17481
4	9724
0	0
0	0
0	0
0	0
163	670
10	670
689	1574
0	0
677	331
2	331
3	323
25	110
467	0
0	28
1	28
0	28
1	27
0	0
0	0
420	2676
59	2676
6	74
3	3
0	4
0	4
0	0
0	0
1	0
0	3
0	357
0	2
73	357
7	0
9	0
1682	443
15	442
4	1
17	22
0	765
3	8
1	31
0	766
0	0
1	200
0	200
0	90
30	199
0	198
0	2
7	2
0	8
4	29
0	1
3	32
0	0
138	0
0	0
0	0
7	322
0	39
0	175
0	143
0	320
0	0
0	105
0	112
0	195
18	226
0	0
0	0
8	103
301	104
0	0
766	0
517	0
0	11
13	21
9	17
17	890
12	347
0	69
0	58
9	890
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
521	130
6	0
68	689
6	35
0	0
0	0
36	707
0	448
0	61
0	81
161	693
85	130
0	128
1272	4780
266	2163
19	3318
